Time_Index,Price_tonne_z1,Price_tonne_z2,Price_tonne_z3
1659,969,969,969
1660,969,969,969
1661,969,969,969
1662,969,969,969
1663,969,969,969
1664,969,969,969
1665,969,969,969
1666,969,969,969
1667,969,969,969
1668,969,969,969
1669,969,969,969
1670,969,969,969
1671,969,969,969
1672,969,969,969
1673,969,969,969
1674,969,969,969
1675,969,969,969
1676,969,969,969
1677,969,969,969
1678,969,969,969
1679,969,969,969
1680,969,969,969
1681,969,969,969
1682,969,969,969
1683,969,969,969
1684,969,969,969
1685,969,969,969
1686,969,969,969
1687,969,969,969
1688,969,969,969
1689,969,969,969
1690,969,969,969
1691,969,969,969
1692,969,969,969
1693,969,969,969
1694,969,969,969
1695,969,969,969
1696,969,969,969
1697,969,969,969
1698,969,969,969
1699,969,969,969
1700,969,969,969
1701,969,969,969
1702,969,969,969
1703,969,969,969
1704,969,969,969
1705,969,969,969
1706,969,969,969
1707,969,969,969
1708,969,969,969
1709,969,969,969
1710,969,969,969
1711,969,969,969
1712,969,969,969
1713,969,969,969
1714,969,969,969
1715,969,969,969
1716,969,969,969
1717,969,969,969
1718,969,969,969
1719,969,969,969
1720,969,969,969
1721,969,969,969
1722,969,969,969
1723,969,969,969
1724,969,969,969
1725,969,969,969
1726,969,969,969
1727,969,969,969
1728,969,969,969
1729,969,969,969
1730,969,969,969
1731,969,969,969
1732,969,969,969
1733,969,969,969
1734,969,969,969
1735,969,969,969
1736,969,969,969
1737,969,969,969
1738,969,969,969
1739,969,969,969
1740,969,969,969
1741,969,969,969
1742,969,969,969
1743,969,969,969
1744,969,969,969
1745,969,969,969
1746,969,969,969
1747,969,969,969
1748,969,969,969
1749,969,969,969
1750,969,969,969
1751,969,969,969
1752,969,969,969
1753,969,969,969
1754,969,969,969
1755,969,969,969
1756,969,969,969
1757,969,969,969
1758,969,969,969
1759,969,969,969
1760,969,969,969
1761,969,969,969
1762,969,969,969
1763,969,969,969
1764,969,969,969
1765,969,969,969
1766,969,969,969
1767,969,969,969
1768,969,969,969
1769,969,969,969
1770,969,969,969
1771,969,969,969
1772,969,969,969
1773,969,969,969
1774,969,969,969
1775,969,969,969
1776,969,969,969
1777,969,969,969
1778,969,969,969
1779,969,969,969
1780,969,969,969
1781,969,969,969
1782,969,969,969
1783,969,969,969
1784,969,969,969
1785,969,969,969
1786,969,969,969
1787,969,969,969
1788,969,969,969
1789,969,969,969
1790,969,969,969
1791,969,969,969
1792,969,969,969
1793,969,969,969
1794,969,969,969
1795,969,969,969
1796,969,969,969
1797,969,969,969
1798,969,969,969
1799,969,969,969
1800,969,969,969
1801,969,969,969
1802,969,969,969
1803,969,969,969
1804,969,969,969
1805,969,969,969
1806,969,969,969
1807,969,969,969
1808,969,969,969
1809,969,969,969
1810,969,969,969
1811,969,969,969
1812,969,969,969
1813,969,969,969
1814,969,969,969
1815,969,969,969
1816,969,969,969
1817,969,969,969
1818,969,969,969
1819,969,969,969
1820,969,969,969
1821,969,969,969
1822,969,969,969
1823,969,969,969
1824,969,969,969
1825,969,969,969
1826,969,969,969
1827,969,969,969
1828,969,969,969
1829,969,969,969
1830,969,969,969
1831,969,969,969
1832,969,969,969
1833,969,969,969
1834,969,969,969
1835,969,969,969
1836,969,969,969
1837,969,969,969
1838,969,969,969
1839,969,969,969
1840,969,969,969
1841,969,969,969
1842,969,969,969
1843,969,969,969
1844,969,969,969
1845,969,969,969
1846,969,969,969
1847,969,969,969
1848,969,969,969
1849,969,969,969
1850,969,969,969
1851,969,969,969
1852,969,969,969
1853,969,969,969
1854,969,969,969
1855,969,969,969
1856,969,969,969
1857,969,969,969
1858,969,969,969
1859,969,969,969
1860,969,969,969
1861,969,969,969
1862,969,969,969
1863,969,969,969
1864,969,969,969
1865,969,969,969
1866,969,969,969
1867,969,969,969
1868,969,969,969
1869,969,969,969
1870,969,969,969
1871,969,969,969
1872,969,969,969
1873,969,969,969
1874,969,969,969
1875,969,969,969
1876,969,969,969
1877,969,969,969
1878,969,969,969
1879,969,969,969
1880,969,969,969
1881,969,969,969
1882,969,969,969
1883,969,969,969
1884,969,969,969
1885,969,969,969
1886,969,969,969
1887,969,969,969
1888,969,969,969
1889,969,969,969
1890,969,969,969
1891,969,969,969
1892,969,969,969
1893,969,969,969
1894,969,969,969
1895,969,969,969
1896,969,969,969
1897,969,969,969
1898,969,969,969
1899,969,969,969
1900,969,969,969
1901,969,969,969
1902,969,969,969
1903,969,969,969
1904,969,969,969
1905,969,969,969
1906,969,969,969
1907,969,969,969
1908,969,969,969
1909,969,969,969
1910,969,969,969
1911,969,969,969
1912,969,969,969
1913,969,969,969
1914,969,969,969
1915,969,969,969
1916,969,969,969
1917,969,969,969
1918,969,969,969
1919,969,969,969
1920,969,969,969
1921,969,969,969
1922,969,969,969
1923,969,969,969
1924,969,969,969
1925,969,969,969
1926,969,969,969
1927,969,969,969
1928,969,969,969
1929,969,969,969
1930,969,969,969
1931,969,969,969
1932,969,969,969
1933,969,969,969
1934,969,969,969
1935,969,969,969
1936,969,969,969
1937,969,969,969
1938,969,969,969
1939,969,969,969
1940,969,969,969
1941,969,969,969
1942,969,969,969
1943,969,969,969
1944,969,969,969
1945,969,969,969
1946,969,969,969
1947,969,969,969
1948,969,969,969
1949,969,969,969
1950,969,969,969
1951,969,969,969
1952,969,969,969
1953,969,969,969
1954,969,969,969
1955,969,969,969
1956,969,969,969
1957,969,969,969
1958,969,969,969
1959,969,969,969
1960,969,969,969
1961,969,969,969
1962,969,969,969
1963,969,969,969
1964,969,969,969
1965,969,969,969
1966,969,969,969
1967,969,969,969
1968,969,969,969
1969,969,969,969
1970,969,969,969
1971,969,969,969
1972,969,969,969
1973,969,969,969
1974,969,969,969
1975,969,969,969
1976,969,969,969
1977,969,969,969
1978,969,969,969
1979,969,969,969
1980,969,969,969
1981,969,969,969
1982,969,969,969
1983,969,969,969
1984,969,969,969
1985,969,969,969
1986,969,969,969
1987,969,969,969
1988,969,969,969
1989,969,969,969
1990,969,969,969
1991,969,969,969
1992,969,969,969
1993,969,969,969
1994,969,969,969
1995,969,969,969
1996,969,969,969
1997,969,969,969
1998,969,969,969
1999,969,969,969
2000,969,969,969
2001,969,969,969
2002,969,969,969
2003,969,969,969
2004,969,969,969
2005,969,969,969
2006,969,969,969
2007,969,969,969
2008,969,969,969
2009,969,969,969
2010,969,969,969
2011,969,969,969
2012,969,969,969
2013,969,969,969
2014,969,969,969
2015,969,969,969
2016,969,969,969
2017,969,969,969
2018,969,969,969
2019,969,969,969
2020,969,969,969
2021,969,969,969
2022,969,969,969
2023,969,969,969
2024,969,969,969
2025,969,969,969
2026,969,969,969
2027,969,969,969
2028,969,969,969
2029,969,969,969
2030,969,969,969
2031,969,969,969
2032,969,969,969
2033,969,969,969
2034,969,969,969
2035,969,969,969
2036,969,969,969
2037,969,969,969
2038,969,969,969
2039,969,969,969
2040,969,969,969
2041,969,969,969
2042,969,969,969
2043,969,969,969
2044,969,969,969
2045,969,969,969
2046,969,969,969
2047,969,969,969
2048,969,969,969
2049,969,969,969
2050,969,969,969
2051,969,969,969
2052,969,969,969
2053,969,969,969
2054,969,969,969
2055,969,969,969
2056,969,969,969
2057,969,969,969
2058,969,969,969
2059,969,969,969
2060,969,969,969
2061,969,969,969
2062,969,969,969
2063,969,969,969
2064,969,969,969
2065,969,969,969
2066,969,969,969
2067,969,969,969
2068,969,969,969
2069,969,969,969
2070,969,969,969
2071,969,969,969
2072,969,969,969
2073,969,969,969
2074,969,969,969
2075,969,969,969
2076,969,969,969
2077,969,969,969
2078,969,969,969
2079,969,969,969
2080,969,969,969
2081,969,969,969
2082,969,969,969
2083,969,969,969
2084,969,969,969
2085,969,969,969
2086,969,969,969
2087,969,969,969
2088,969,969,969
2089,969,969,969
2090,969,969,969
2091,969,969,969
2092,969,969,969
2093,969,969,969
2094,969,969,969
2095,969,969,969
2096,969,969,969
2097,969,969,969
2098,969,969,969
2099,969,969,969
2100,969,969,969
2101,969,969,969
2102,969,969,969
2103,969,969,969
2104,969,969,969
2105,969,969,969
2106,969,969,969
2107,969,969,969
2108,969,969,969
2109,969,969,969
2110,969,969,969
2111,969,969,969
2112,969,969,969
2113,969,969,969
2114,969,969,969
2115,969,969,969
2116,969,969,969
2117,969,969,969
2118,969,969,969
2119,969,969,969
2120,969,969,969
2121,969,969,969
2122,969,969,969
2123,969,969,969
2124,969,969,969
2125,969,969,969
2126,969,969,969
2127,969,969,969
2128,969,969,969
2129,969,969,969
2130,969,969,969
2131,969,969,969
2132,969,969,969
2133,969,969,969
2134,969,969,969
2135,969,969,969
2136,969,969,969
2137,969,969,969
2138,969,969,969
2139,969,969,969
2140,969,969,969
2141,969,969,969
2142,969,969,969
2143,969,969,969
2144,969,969,969
2145,969,969,969
2146,969,969,969
2147,969,969,969
2148,969,969,969
2149,969,969,969
2150,969,969,969
2151,969,969,969
2152,969,969,969
2153,969,969,969
2154,969,969,969
2155,969,969,969
2156,969,969,969
2157,969,969,969
2158,969,969,969
2159,969,969,969
2160,969,969,969
2161,969,969,969
2162,969,969,969
2163,969,969,969
2164,969,969,969
2165,969,969,969
2166,969,969,969
2167,969,969,969
2168,969,969,969
2169,969,969,969
2170,969,969,969
2171,969,969,969
2172,969,969,969
2173,969,969,969
2174,969,969,969
2175,969,969,969
2176,969,969,969
2177,969,969,969
2178,969,969,969
2179,969,969,969
2180,969,969,969
2181,969,969,969
2182,969,969,969
2183,969,969,969
2184,969,969,969
2185,969,969,969
2186,969,969,969
2187,969,969,969
2188,969,969,969
2189,969,969,969
2190,969,969,969
2191,969,969,969
2192,969,969,969
2193,969,969,969
2194,969,969,969
2195,969,969,969
2196,969,969,969
2197,969,969,969
2198,969,969,969
2199,969,969,969
2200,969,969,969
2201,969,969,969
2202,969,969,969
2203,969,969,969
2204,969,969,969
2205,969,969,969
2206,969,969,969
2207,969,969,969
2208,969,969,969
2209,969,969,969
2210,969,969,969
2211,969,969,969
2212,969,969,969
2213,969,969,969
2214,969,969,969
2215,969,969,969
2216,969,969,969
2217,969,969,969
2218,969,969,969
2219,969,969,969
2220,969,969,969
2221,969,969,969
2222,969,969,969
2223,969,969,969
2224,969,969,969
2225,969,969,969
2226,969,969,969
2227,969,969,969
2228,969,969,969
2229,969,969,969
2230,969,969,969
2231,969,969,969
2232,969,969,969
2233,969,969,969
2234,969,969,969
2235,969,969,969
2236,969,969,969
2237,969,969,969
2238,969,969,969
2239,969,969,969
2240,969,969,969
2241,969,969,969
2242,969,969,969
2243,969,969,969
2244,969,969,969
2245,969,969,969
2246,969,969,969
2247,969,969,969
2248,969,969,969
2249,969,969,969
2250,969,969,969
2251,969,969,969
2252,969,969,969
2253,969,969,969
2254,969,969,969
2255,969,969,969
2256,969,969,969
2257,969,969,969
2258,969,969,969
2259,969,969,969
2260,969,969,969
2261,969,969,969
2262,969,969,969
2263,969,969,969
2264,969,969,969
2265,969,969,969
2266,969,969,969
2267,969,969,969
2268,969,969,969
2269,969,969,969
2270,969,969,969
2271,969,969,969
2272,969,969,969
2273,969,969,969
2274,969,969,969
2275,969,969,969
2276,969,969,969
2277,969,969,969
2278,969,969,969
2279,969,969,969
2280,969,969,969
2281,969,969,969
2282,969,969,969
2283,969,969,969
2284,969,969,969
2285,969,969,969
2286,969,969,969
2287,969,969,969
2288,969,969,969
2289,969,969,969
2290,969,969,969
2291,969,969,969
2292,969,969,969
2293,969,969,969
2294,969,969,969
2295,969,969,969
2296,969,969,969
2297,969,969,969
2298,969,969,969
2299,969,969,969
2300,969,969,969
2301,969,969,969
2302,969,969,969
2303,969,969,969
2304,969,969,969
2305,969,969,969
2306,969,969,969
2307,969,969,969
2308,969,969,969
2309,969,969,969
2310,969,969,969
2311,969,969,969
2312,969,969,969
2313,969,969,969
2314,969,969,969
2315,969,969,969
2316,969,969,969
2317,969,969,969
2318,969,969,969
2319,969,969,969
2320,969,969,969
2321,969,969,969
2322,969,969,969
2323,969,969,969
2324,969,969,969
2325,969,969,969
2326,969,969,969
2327,969,969,969
2328,969,969,969
2329,969,969,969
2330,969,969,969
2331,969,969,969
2332,969,969,969
2333,969,969,969
2334,969,969,969
2335,969,969,969
2336,969,969,969
2337,969,969,969
2338,969,969,969
2339,969,969,969
2340,969,969,969
2341,969,969,969
2342,969,969,969
2343,969,969,969
2344,969,969,969
2345,969,969,969
2346,969,969,969
2347,969,969,969
2348,969,969,969
2349,969,969,969
2350,969,969,969
2351,969,969,969
2352,969,969,969
2353,969,969,969
2354,969,969,969
2355,969,969,969
2356,969,969,969
2357,969,969,969
2358,969,969,969
2359,969,969,969
2360,969,969,969
2361,969,969,969
2362,969,969,969
2363,969,969,969
2364,969,969,969
2365,969,969,969
2366,969,969,969
2367,969,969,969
2368,969,969,969
2369,969,969,969
2370,969,969,969
2371,969,969,969
2372,969,969,969
2373,969,969,969
2374,969,969,969
2375,969,969,969
2376,969,969,969
2377,969,969,969
2378,969,969,969
2379,969,969,969
2380,969,969,969
2381,969,969,969
2382,969,969,969
2383,969,969,969
2384,969,969,969
2385,969,969,969
2386,969,969,969
2387,969,969,969
2388,969,969,969
2389,969,969,969
2390,969,969,969
2391,969,969,969
2392,969,969,969
2393,969,969,969
2394,969,969,969
2395,969,969,969
2396,969,969,969
2397,969,969,969
2398,969,969,969
2399,969,969,969
2400,969,969,969
2401,969,969,969
2402,969,969,969
2403,969,969,969
2404,969,969,969
2405,969,969,969
2406,969,969,969
2407,969,969,969
2408,969,969,969
2409,969,969,969
2410,969,969,969
2411,969,969,969
2412,969,969,969
2413,969,969,969
2414,969,969,969
2415,969,969,969
2416,969,969,969
2417,969,969,969
2418,969,969,969
2419,969,969,969
2420,969,969,969
2421,969,969,969
2422,969,969,969
2423,969,969,969
2424,969,969,969
2425,969,969,969
2426,969,969,969
2427,969,969,969
2428,969,969,969
2429,969,969,969
2430,969,969,969
2431,969,969,969
2432,969,969,969
2433,969,969,969
2434,969,969,969
2435,969,969,969
2436,969,969,969
2437,969,969,969
2438,969,969,969
2439,969,969,969
2440,969,969,969
2441,969,969,969
2442,969,969,969
2443,969,969,969
2444,969,969,969
2445,969,969,969
2446,969,969,969
2447,969,969,969
2448,969,969,969
2449,969,969,969
2450,969,969,969
2451,969,969,969
2452,969,969,969
2453,969,969,969
2454,969,969,969
2455,969,969,969
2456,969,969,969
2457,969,969,969
2458,969,969,969
2459,969,969,969
2460,969,969,969
2461,969,969,969
2462,969,969,969
2463,969,969,969
2464,969,969,969
2465,969,969,969
2466,969,969,969
2467,969,969,969
2468,969,969,969
2469,969,969,969
2470,969,969,969
2471,969,969,969
2472,969,969,969
2473,969,969,969
2474,969,969,969
2475,969,969,969
2476,969,969,969
2477,969,969,969
2478,969,969,969
2479,969,969,969
2480,969,969,969
2481,969,969,969
2482,969,969,969
2483,969,969,969
2484,969,969,969
2485,969,969,969
2486,969,969,969
2487,969,969,969
2488,969,969,969
2489,969,969,969
2490,969,969,969
2491,969,969,969
2492,969,969,969
2493,969,969,969
2494,969,969,969
2495,969,969,969
2496,969,969,969
2497,969,969,969
2498,969,969,969
2499,969,969,969
2500,969,969,969
2501,969,969,969
2502,969,969,969
2503,969,969,969
2504,969,969,969
2505,969,969,969
2506,969,969,969
2507,969,969,969
2508,969,969,969
2509,969,969,969
2510,969,969,969
2511,969,969,969
2512,969,969,969
2513,969,969,969
2514,969,969,969
2515,969,969,969
2516,969,969,969
2517,969,969,969
2518,969,969,969
2519,969,969,969
2520,969,969,969
2521,969,969,969
2522,969,969,969
2523,969,969,969
2524,969,969,969
2525,969,969,969
2526,969,969,969
2527,969,969,969
2528,969,969,969
2529,969,969,969
2530,969,969,969
2531,969,969,969
2532,969,969,969
2533,969,969,969
2534,969,969,969
2535,969,969,969
2536,969,969,969
2537,969,969,969
2538,969,969,969
2539,969,969,969
2540,969,969,969
2541,969,969,969
2542,969,969,969
2543,969,969,969
2544,969,969,969
2545,969,969,969
2546,969,969,969
2547,969,969,969
2548,969,969,969
2549,969,969,969
2550,969,969,969
2551,969,969,969
2552,969,969,969
2553,969,969,969
2554,969,969,969
2555,969,969,969
2556,969,969,969
2557,969,969,969
2558,969,969,969
2559,969,969,969
2560,969,969,969
2561,969,969,969
2562,969,969,969
2563,969,969,969
2564,969,969,969
2565,969,969,969
2566,969,969,969
2567,969,969,969
2568,969,969,969
2569,969,969,969
2570,969,969,969
2571,969,969,969
2572,969,969,969
2573,969,969,969
2574,969,969,969
2575,969,969,969
2576,969,969,969
2577,969,969,969
2578,969,969,969
2579,969,969,969
2580,969,969,969
2581,969,969,969
2582,969,969,969
2583,969,969,969
2584,969,969,969
2585,969,969,969
2586,969,969,969
2587,969,969,969
2588,969,969,969
2589,969,969,969
2590,969,969,969
2591,969,969,969
2592,969,969,969
2593,969,969,969
2594,969,969,969
2595,969,969,969
2596,969,969,969
2597,969,969,969
2598,969,969,969
2599,969,969,969
2600,969,969,969
2601,969,969,969
2602,969,969,969
2603,969,969,969
2604,969,969,969
2605,969,969,969
2606,969,969,969
2607,969,969,969
2608,969,969,969
2609,969,969,969
2610,969,969,969
2611,969,969,969
2612,969,969,969
2613,969,969,969
2614,969,969,969
2615,969,969,969
2616,969,969,969
2617,969,969,969
2618,969,969,969
2619,969,969,969
2620,969,969,969
2621,969,969,969
2622,969,969,969
2623,969,969,969
2624,969,969,969
2625,969,969,969
2626,969,969,969
2627,969,969,969
2628,969,969,969
2629,969,969,969
2630,969,969,969
2631,969,969,969
2632,969,969,969
2633,969,969,969
2634,969,969,969
2635,969,969,969
2636,969,969,969
2637,969,969,969
2638,969,969,969
2639,969,969,969
2640,969,969,969
2641,969,969,969
2642,969,969,969
2643,969,969,969
2644,969,969,969
2645,969,969,969
2646,969,969,969
2647,969,969,969
2648,969,969,969
2649,969,969,969
2650,969,969,969
2651,969,969,969
2652,969,969,969
2653,969,969,969
2654,969,969,969
2655,969,969,969
2656,969,969,969
2657,969,969,969
2658,969,969,969
2659,969,969,969
2660,969,969,969
2661,969,969,969
2662,969,969,969
2663,969,969,969
2664,969,969,969
2665,969,969,969
2666,969,969,969
2667,969,969,969
2668,969,969,969
2669,969,969,969
2670,969,969,969
2671,969,969,969
2672,969,969,969
2673,969,969,969
2674,969,969,969
2675,969,969,969
2676,969,969,969
2677,969,969,969
2678,969,969,969
2679,969,969,969
2680,969,969,969
2681,969,969,969
2682,969,969,969
2683,969,969,969
2684,969,969,969
2685,969,969,969
2686,969,969,969
2687,969,969,969
2688,969,969,969
2689,969,969,969
2690,969,969,969
2691,969,969,969
2692,969,969,969
2693,969,969,969
2694,969,969,969
2695,969,969,969
2696,969,969,969
2697,969,969,969
2698,969,969,969
2699,969,969,969
2700,969,969,969
2701,969,969,969
2702,969,969,969
2703,969,969,969
2704,969,969,969
2705,969,969,969
2706,969,969,969
2707,969,969,969
2708,969,969,969
2709,969,969,969
2710,969,969,969
2711,969,969,969
2712,969,969,969
2713,969,969,969
2714,969,969,969
2715,969,969,969
2716,969,969,969
2717,969,969,969
2718,969,969,969
2719,969,969,969
2720,969,969,969
2721,969,969,969
2722,969,969,969
2723,969,969,969
2724,969,969,969
2725,969,969,969
2726,969,969,969
2727,969,969,969
2728,969,969,969
2729,969,969,969
2730,969,969,969
2731,969,969,969
2732,969,969,969
2733,969,969,969
2734,969,969,969
2735,969,969,969
2736,969,969,969
2737,969,969,969
2738,969,969,969
2739,969,969,969
2740,969,969,969
2741,969,969,969
2742,969,969,969
2743,969,969,969
2744,969,969,969
2745,969,969,969
2746,969,969,969
2747,969,969,969
2748,969,969,969
2749,969,969,969
2750,969,969,969
2751,969,969,969
2752,969,969,969
2753,969,969,969
2754,969,969,969
2755,969,969,969
2756,969,969,969
2757,969,969,969
2758,969,969,969
2759,969,969,969
2760,969,969,969
2761,969,969,969
2762,969,969,969
2763,969,969,969
2764,969,969,969
2765,969,969,969
2766,969,969,969
2767,969,969,969
2768,969,969,969
2769,969,969,969
2770,969,969,969
2771,969,969,969
2772,969,969,969
2773,969,969,969
2774,969,969,969
2775,969,969,969
2776,969,969,969
2777,969,969,969
2778,969,969,969
2779,969,969,969
2780,969,969,969
2781,969,969,969
2782,969,969,969
2783,969,969,969
2784,969,969,969
2785,969,969,969
2786,969,969,969
2787,969,969,969
2788,969,969,969
2789,969,969,969
2790,969,969,969
2791,969,969,969
2792,969,969,969
2793,969,969,969
2794,969,969,969
2795,969,969,969
2796,969,969,969
2797,969,969,969
2798,969,969,969
2799,969,969,969
2800,969,969,969
2801,969,969,969
2802,969,969,969
2803,969,969,969
2804,969,969,969
2805,969,969,969
2806,969,969,969
2807,969,969,969
2808,969,969,969
2809,969,969,969
2810,969,969,969
2811,969,969,969
2812,969,969,969
2813,969,969,969
2814,969,969,969
2815,969,969,969
2816,969,969,969
2817,969,969,969
2818,969,969,969
2819,969,969,969
2820,969,969,969
2821,969,969,969
2822,969,969,969
2823,969,969,969
2824,969,969,969
2825,969,969,969
2826,969,969,969
2827,969,969,969
2828,969,969,969
2829,969,969,969
2830,969,969,969
2831,969,969,969
2832,969,969,969
2833,969,969,969
2834,969,969,969
2835,969,969,969
2836,969,969,969
2837,969,969,969
2838,969,969,969
2839,969,969,969
2840,969,969,969
2841,969,969,969
2842,969,969,969
2843,969,969,969
2844,969,969,969
2845,969,969,969
2846,969,969,969
2847,969,969,969
2848,969,969,969
2849,969,969,969
2850,969,969,969
2851,969,969,969
2852,969,969,969
2853,969,969,969
2854,969,969,969
2855,969,969,969
2856,969,969,969
2857,969,969,969
2858,969,969,969
2859,969,969,969
2860,969,969,969
2861,969,969,969
2862,969,969,969
2863,969,969,969
2864,969,969,969
2865,969,969,969
2866,969,969,969
2867,969,969,969
2868,969,969,969
2869,969,969,969
2870,969,969,969
2871,969,969,969
2872,969,969,969
2873,969,969,969
2874,969,969,969
2875,969,969,969
2876,969,969,969
2877,969,969,969
2878,969,969,969
2879,969,969,969
2880,969,969,969
2881,969,969,969
2882,969,969,969
2883,969,969,969
2884,969,969,969
2885,969,969,969
2886,969,969,969
2887,969,969,969
2888,969,969,969
2889,969,969,969
2890,969,969,969
2891,969,969,969
2892,969,969,969
2893,969,969,969
2894,969,969,969
2895,969,969,969
2896,969,969,969
2897,969,969,969
2898,969,969,969
2899,969,969,969
2900,969,969,969
2901,969,969,969
2902,969,969,969
2903,969,969,969
2904,969,969,969
2905,969,969,969
2906,969,969,969
2907,969,969,969
2908,969,969,969
2909,969,969,969
2910,969,969,969
2911,969,969,969
2912,969,969,969
2913,969,969,969
2914,969,969,969
2915,969,969,969
2916,969,969,969
2917,969,969,969
2918,969,969,969
2919,969,969,969
2920,969,969,969
2921,969,969,969
2922,969,969,969
2923,969,969,969
2924,969,969,969
2925,969,969,969
2926,969,969,969
2927,969,969,969
2928,969,969,969
2929,969,969,969
2930,969,969,969
2931,969,969,969
2932,969,969,969
2933,969,969,969
2934,969,969,969
2935,969,969,969
2936,969,969,969
2937,969,969,969
2938,969,969,969
2939,969,969,969
2940,969,969,969
2941,969,969,969
2942,969,969,969
2943,969,969,969
2944,969,969,969
2945,969,969,969
2946,969,969,969
2947,969,969,969
2948,969,969,969
2949,969,969,969
2950,969,969,969
2951,969,969,969
2952,969,969,969
2953,969,969,969
2954,969,969,969
2955,969,969,969
2956,969,969,969
2957,969,969,969
2958,969,969,969
2959,969,969,969
2960,969,969,969
2961,969,969,969
2962,969,969,969
2963,969,969,969
2964,969,969,969
2965,969,969,969
2966,969,969,969
2967,969,969,969
2968,969,969,969
2969,969,969,969
2970,969,969,969
2971,969,969,969
2972,969,969,969
2973,969,969,969
2974,969,969,969
2975,969,969,969
2976,969,969,969
2977,969,969,969
2978,969,969,969
2979,969,969,969
2980,969,969,969
2981,969,969,969
2982,969,969,969
2983,969,969,969
2984,969,969,969
2985,969,969,969
2986,969,969,969
2987,969,969,969
2988,969,969,969
2989,969,969,969
2990,969,969,969
2991,969,969,969
2992,969,969,969
2993,969,969,969
2994,969,969,969
2995,969,969,969
2996,969,969,969
2997,969,969,969
2998,969,969,969
2999,969,969,969
3000,969,969,969
3001,969,969,969
3002,969,969,969
3003,969,969,969
3004,969,969,969
3005,969,969,969
3006,969,969,969
3007,969,969,969
3008,969,969,969
3009,969,969,969
3010,969,969,969
3011,969,969,969
3012,969,969,969
3013,969,969,969
3014,969,969,969
3015,969,969,969
3016,969,969,969
3017,969,969,969
3018,969,969,969
3019,969,969,969
3020,969,969,969
3021,969,969,969
3022,969,969,969
3023,969,969,969
3024,969,969,969
3025,969,969,969
3026,969,969,969
3027,969,969,969
3028,969,969,969
3029,969,969,969
3030,969,969,969
3031,969,969,969
3032,969,969,969
3033,969,969,969
3034,969,969,969
3035,969,969,969
3036,969,969,969
3037,969,969,969
3038,969,969,969
3039,969,969,969
3040,969,969,969
3041,969,969,969
3042,969,969,969
3043,969,969,969
3044,969,969,969
3045,969,969,969
3046,969,969,969
3047,969,969,969
3048,969,969,969
3049,969,969,969
3050,969,969,969
3051,969,969,969
3052,969,969,969
3053,969,969,969
3054,969,969,969
3055,969,969,969
3056,969,969,969
3057,969,969,969
3058,969,969,969
3059,969,969,969
3060,969,969,969
3061,969,969,969
3062,969,969,969
3063,969,969,969
3064,969,969,969
3065,969,969,969
3066,969,969,969
3067,969,969,969
3068,969,969,969
3069,969,969,969
3070,969,969,969
3071,969,969,969
3072,969,969,969
3073,969,969,969
3074,969,969,969
3075,969,969,969
3076,969,969,969
3077,969,969,969
3078,969,969,969
3079,969,969,969
3080,969,969,969
3081,969,969,969
3082,969,969,969
3083,969,969,969
3084,969,969,969
3085,969,969,969
3086,969,969,969
3087,969,969,969
3088,969,969,969
3089,969,969,969
3090,969,969,969
3091,969,969,969
3092,969,969,969
3093,969,969,969
3094,969,969,969
3095,969,969,969
3096,969,969,969
3097,969,969,969
3098,969,969,969
3099,969,969,969
3100,969,969,969
3101,969,969,969
3102,969,969,969
3103,969,969,969
3104,969,969,969
3105,969,969,969
3106,969,969,969
3107,969,969,969
3108,969,969,969
3109,969,969,969
3110,969,969,969
3111,969,969,969
3112,969,969,969
3113,969,969,969
3114,969,969,969
3115,969,969,969
3116,969,969,969
3117,969,969,969
3118,969,969,969
3119,969,969,969
3120,969,969,969
3121,969,969,969
3122,969,969,969
3123,969,969,969
3124,969,969,969
3125,969,969,969
3126,969,969,969
3127,969,969,969
3128,969,969,969
3129,969,969,969
3130,969,969,969
3131,969,969,969
3132,969,969,969
3133,969,969,969
3134,969,969,969
3135,969,969,969
3136,969,969,969
3137,969,969,969
3138,969,969,969
3139,969,969,969
3140,969,969,969
3141,969,969,969
3142,969,969,969
3143,969,969,969
3144,969,969,969
3145,969,969,969
3146,969,969,969
3147,969,969,969
3148,969,969,969
3149,969,969,969
3150,969,969,969
3151,969,969,969
3152,969,969,969
3153,969,969,969
3154,969,969,969
3155,969,969,969
3156,969,969,969
3157,969,969,969
3158,969,969,969
3159,969,969,969
3160,969,969,969
3161,969,969,969
3162,969,969,969
3163,969,969,969
3164,969,969,969
3165,969,969,969
3166,969,969,969
3167,969,969,969
3168,969,969,969
3169,969,969,969
3170,969,969,969
3171,969,969,969
3172,969,969,969
3173,969,969,969
3174,969,969,969
3175,969,969,969
3176,969,969,969
3177,969,969,969
3178,969,969,969
3179,969,969,969
3180,969,969,969
3181,969,969,969
3182,969,969,969
3183,969,969,969
3184,969,969,969
3185,969,969,969
3186,969,969,969
3187,969,969,969
3188,969,969,969
3189,969,969,969
3190,969,969,969
3191,969,969,969
3192,969,969,969
3193,969,969,969
3194,969,969,969
3195,969,969,969
3196,969,969,969
3197,969,969,969
3198,969,969,969
3199,969,969,969
3200,969,969,969
3201,969,969,969
3202,969,969,969
3203,969,969,969
3204,969,969,969
3205,969,969,969
3206,969,969,969
3207,969,969,969
3208,969,969,969
3209,969,969,969
