Consumption_ethylene_co2_per_tonneethylene,ConventionalSC_ethylene_co2_per_tonneethylene,ODHE_ethylene_co2_per_tonneethylene,ElectrifiedSC_ethylene_co2_per_tonneethylene,ElectrifiedReactor_ethylene_co2_per_tonneethylene,Time_Index,Load_tonneperhr_z1,Load_tonneperhr_z2,Load_tonneperhr_z3
,,,,,1364,4303.652968,4781.836631,5260.020294
,,,,,1365,4303.652968,4781.836631,5260.020294
,,,,,1366,4303.652968,4781.836631,5260.020294
,,,,,1367,4303.652968,4781.836631,5260.020294
,,,,,1368,4303.652968,4781.836631,5260.020294
,,,,,1369,4303.652968,4781.836631,5260.020294
,,,,,1370,4303.652968,4781.836631,5260.020294
,,,,,1371,4303.652968,4781.836631,5260.020294
,,,,,1372,4303.652968,4781.836631,5260.020294
,,,,,1373,4303.652968,4781.836631,5260.020294
,,,,,1374,4303.652968,4781.836631,5260.020294
,,,,,1375,4303.652968,4781.836631,5260.020294
,,,,,1376,4303.652968,4781.836631,5260.020294
,,,,,1377,4303.652968,4781.836631,5260.020294
,,,,,1378,4303.652968,4781.836631,5260.020294
,,,,,1379,4303.652968,4781.836631,5260.020294
,,,,,1380,4303.652968,4781.836631,5260.020294
,,,,,1381,4303.652968,4781.836631,5260.020294
,,,,,1382,4303.652968,4781.836631,5260.020294
,,,,,1383,4303.652968,4781.836631,5260.020294
,,,,,1384,4303.652968,4781.836631,5260.020294
,,,,,1385,4303.652968,4781.836631,5260.020294
,,,,,1386,4303.652968,4781.836631,5260.020294
,,,,,1387,4303.652968,4781.836631,5260.020294
,,,,,1388,4303.652968,4781.836631,5260.020294
,,,,,1389,4303.652968,4781.836631,5260.020294
,,,,,1390,4303.652968,4781.836631,5260.020294
,,,,,1391,4303.652968,4781.836631,5260.020294
,,,,,1392,4303.652968,4781.836631,5260.020294
,,,,,1393,4303.652968,4781.836631,5260.020294
,,,,,1394,4303.652968,4781.836631,5260.020294
,,,,,1395,4303.652968,4781.836631,5260.020294
,,,,,1396,4303.652968,4781.836631,5260.020294
,,,,,1397,4303.652968,4781.836631,5260.020294
,,,,,1398,4303.652968,4781.836631,5260.020294
,,,,,1399,4303.652968,4781.836631,5260.020294
,,,,,1400,4303.652968,4781.836631,5260.020294
,,,,,1401,4303.652968,4781.836631,5260.020294
,,,,,1402,4303.652968,4781.836631,5260.020294
,,,,,1403,4303.652968,4781.836631,5260.020294
,,,,,1404,4303.652968,4781.836631,5260.020294
,,,,,1405,4303.652968,4781.836631,5260.020294
,,,,,1406,4303.652968,4781.836631,5260.020294
,,,,,1407,4303.652968,4781.836631,5260.020294
,,,,,1408,4303.652968,4781.836631,5260.020294
,,,,,1409,4303.652968,4781.836631,5260.020294
,,,,,1410,4303.652968,4781.836631,5260.020294
,,,,,1411,4303.652968,4781.836631,5260.020294
,,,,,1412,4303.652968,4781.836631,5260.020294
,,,,,1413,4303.652968,4781.836631,5260.020294
,,,,,1414,4303.652968,4781.836631,5260.020294
,,,,,1415,4303.652968,4781.836631,5260.020294
,,,,,1416,4303.652968,4781.836631,5260.020294
,,,,,1417,4303.652968,4781.836631,5260.020294
,,,,,1418,4303.652968,4781.836631,5260.020294
,,,,,1419,4303.652968,4781.836631,5260.020294
,,,,,1420,4303.652968,4781.836631,5260.020294
,,,,,1421,4303.652968,4781.836631,5260.020294
,,,,,1422,4303.652968,4781.836631,5260.020294
,,,,,1423,4303.652968,4781.836631,5260.020294
,,,,,1424,4303.652968,4781.836631,5260.020294
,,,,,1425,4303.652968,4781.836631,5260.020294
,,,,,1426,4303.652968,4781.836631,5260.020294
,,,,,1427,4303.652968,4781.836631,5260.020294
,,,,,1428,4303.652968,4781.836631,5260.020294
,,,,,1429,4303.652968,4781.836631,5260.020294
,,,,,1430,4303.652968,4781.836631,5260.020294
,,,,,1431,4303.652968,4781.836631,5260.020294
,,,,,1432,4303.652968,4781.836631,5260.020294
,,,,,1433,4303.652968,4781.836631,5260.020294
,,,,,1434,4303.652968,4781.836631,5260.020294
,,,,,1435,4303.652968,4781.836631,5260.020294
,,,,,1436,4303.652968,4781.836631,5260.020294
,,,,,1437,4303.652968,4781.836631,5260.020294
,,,,,1438,4303.652968,4781.836631,5260.020294
,,,,,1439,4303.652968,4781.836631,5260.020294
,,,,,1440,4303.652968,4781.836631,5260.020294
,,,,,1441,4303.652968,4781.836631,5260.020294
,,,,,1442,4303.652968,4781.836631,5260.020294
,,,,,1443,4303.652968,4781.836631,5260.020294
,,,,,1444,4303.652968,4781.836631,5260.020294
,,,,,1445,4303.652968,4781.836631,5260.020294
,,,,,1446,4303.652968,4781.836631,5260.020294
,,,,,1447,4303.652968,4781.836631,5260.020294
,,,,,1448,4303.652968,4781.836631,5260.020294
,,,,,1449,4303.652968,4781.836631,5260.020294
,,,,,1450,4303.652968,4781.836631,5260.020294
,,,,,1451,4303.652968,4781.836631,5260.020294
,,,,,1452,4303.652968,4781.836631,5260.020294
,,,,,1453,4303.652968,4781.836631,5260.020294
,,,,,1454,4303.652968,4781.836631,5260.020294
,,,,,1455,4303.652968,4781.836631,5260.020294
,,,,,1456,4303.652968,4781.836631,5260.020294
,,,,,1457,4303.652968,4781.836631,5260.020294
,,,,,1458,4303.652968,4781.836631,5260.020294
,,,,,1459,4303.652968,4781.836631,5260.020294
,,,,,1460,4303.652968,4781.836631,5260.020294
,,,,,1461,4303.652968,4781.836631,5260.020294
,,,,,1462,4303.652968,4781.836631,5260.020294
,,,,,1463,4303.652968,4781.836631,5260.020294
,,,,,1464,4303.652968,4781.836631,5260.020294
,,,,,1465,4303.652968,4781.836631,5260.020294
,,,,,1466,4303.652968,4781.836631,5260.020294
,,,,,1467,4303.652968,4781.836631,5260.020294
,,,,,1468,4303.652968,4781.836631,5260.020294
,,,,,1469,4303.652968,4781.836631,5260.020294
,,,,,1470,4303.652968,4781.836631,5260.020294
,,,,,1471,4303.652968,4781.836631,5260.020294
,,,,,1472,4303.652968,4781.836631,5260.020294
,,,,,1473,4303.652968,4781.836631,5260.020294
,,,,,1474,4303.652968,4781.836631,5260.020294
,,,,,1475,4303.652968,4781.836631,5260.020294
,,,,,1476,4303.652968,4781.836631,5260.020294
,,,,,1477,4303.652968,4781.836631,5260.020294
,,,,,1478,4303.652968,4781.836631,5260.020294
,,,,,1479,4303.652968,4781.836631,5260.020294
,,,,,1480,4303.652968,4781.836631,5260.020294
,,,,,1481,4303.652968,4781.836631,5260.020294
,,,,,1482,4303.652968,4781.836631,5260.020294
,,,,,1483,4303.652968,4781.836631,5260.020294
,,,,,1484,4303.652968,4781.836631,5260.020294
,,,,,1485,4303.652968,4781.836631,5260.020294
,,,,,1486,4303.652968,4781.836631,5260.020294
,,,,,1487,4303.652968,4781.836631,5260.020294
,,,,,1488,4303.652968,4781.836631,5260.020294
,,,,,1489,4303.652968,4781.836631,5260.020294
,,,,,1490,4303.652968,4781.836631,5260.020294
,,,,,1491,4303.652968,4781.836631,5260.020294
,,,,,1492,4303.652968,4781.836631,5260.020294
,,,,,1493,4303.652968,4781.836631,5260.020294
,,,,,1494,4303.652968,4781.836631,5260.020294
,,,,,1495,4303.652968,4781.836631,5260.020294
,,,,,1496,4303.652968,4781.836631,5260.020294
,,,,,1497,4303.652968,4781.836631,5260.020294
,,,,,1498,4303.652968,4781.836631,5260.020294
,,,,,1499,4303.652968,4781.836631,5260.020294
,,,,,1500,4303.652968,4781.836631,5260.020294
,,,,,1501,4303.652968,4781.836631,5260.020294
,,,,,1502,4303.652968,4781.836631,5260.020294
,,,,,1503,4303.652968,4781.836631,5260.020294
,,,,,1504,4303.652968,4781.836631,5260.020294
,,,,,1505,4303.652968,4781.836631,5260.020294
,,,,,1506,4303.652968,4781.836631,5260.020294
,,,,,1507,4303.652968,4781.836631,5260.020294
,,,,,1508,4303.652968,4781.836631,5260.020294
,,,,,1509,4303.652968,4781.836631,5260.020294
,,,,,1510,4303.652968,4781.836631,5260.020294
,,,,,1511,4303.652968,4781.836631,5260.020294
,,,,,1512,4303.652968,4781.836631,5260.020294
,,,,,1513,4303.652968,4781.836631,5260.020294
,,,,,1514,4303.652968,4781.836631,5260.020294
,,,,,1515,4303.652968,4781.836631,5260.020294
,,,,,1516,4303.652968,4781.836631,5260.020294
,,,,,1517,4303.652968,4781.836631,5260.020294
,,,,,1518,4303.652968,4781.836631,5260.020294
,,,,,1519,4303.652968,4781.836631,5260.020294
,,,,,1520,4303.652968,4781.836631,5260.020294
,,,,,1521,4303.652968,4781.836631,5260.020294
,,,,,1522,4303.652968,4781.836631,5260.020294
,,,,,1523,4303.652968,4781.836631,5260.020294
,,,,,1524,4303.652968,4781.836631,5260.020294
,,,,,1525,4303.652968,4781.836631,5260.020294
,,,,,1526,4303.652968,4781.836631,5260.020294
,,,,,1527,4303.652968,4781.836631,5260.020294
,,,,,1528,4303.652968,4781.836631,5260.020294
,,,,,1529,4303.652968,4781.836631,5260.020294
,,,,,1530,4303.652968,4781.836631,5260.020294
,,,,,1531,4303.652968,4781.836631,5260.020294
,,,,,1532,4303.652968,4781.836631,5260.020294
,,,,,1533,4303.652968,4781.836631,5260.020294
,,,,,1534,4303.652968,4781.836631,5260.020294
,,,,,1535,4303.652968,4781.836631,5260.020294
,,,,,1536,4303.652968,4781.836631,5260.020294
,,,,,1537,4303.652968,4781.836631,5260.020294
,,,,,1538,4303.652968,4781.836631,5260.020294
,,,,,1539,4303.652968,4781.836631,5260.020294
,,,,,1540,4303.652968,4781.836631,5260.020294
,,,,,1541,4303.652968,4781.836631,5260.020294
,,,,,1542,4303.652968,4781.836631,5260.020294
,,,,,1543,4303.652968,4781.836631,5260.020294
,,,,,1544,4303.652968,4781.836631,5260.020294
,,,,,1545,4303.652968,4781.836631,5260.020294
,,,,,1546,4303.652968,4781.836631,5260.020294
,,,,,1547,4303.652968,4781.836631,5260.020294
,,,,,1548,4303.652968,4781.836631,5260.020294
,,,,,1549,4303.652968,4781.836631,5260.020294
,,,,,1550,4303.652968,4781.836631,5260.020294
,,,,,1551,4303.652968,4781.836631,5260.020294
,,,,,1552,4303.652968,4781.836631,5260.020294
,,,,,1553,4303.652968,4781.836631,5260.020294
,,,,,1554,4303.652968,4781.836631,5260.020294
,,,,,1555,4303.652968,4781.836631,5260.020294
,,,,,1556,4303.652968,4781.836631,5260.020294
,,,,,1557,4303.652968,4781.836631,5260.020294
,,,,,1558,4303.652968,4781.836631,5260.020294
,,,,,1559,4303.652968,4781.836631,5260.020294
,,,,,1560,4303.652968,4781.836631,5260.020294
,,,,,1561,4303.652968,4781.836631,5260.020294
,,,,,1562,4303.652968,4781.836631,5260.020294
,,,,,1563,4303.652968,4781.836631,5260.020294
,,,,,1564,4303.652968,4781.836631,5260.020294
,,,,,1565,4303.652968,4781.836631,5260.020294
,,,,,1566,4303.652968,4781.836631,5260.020294
,,,,,1567,4303.652968,4781.836631,5260.020294
,,,,,1568,4303.652968,4781.836631,5260.020294
,,,,,1569,4303.652968,4781.836631,5260.020294
,,,,,1570,4303.652968,4781.836631,5260.020294
,,,,,1571,4303.652968,4781.836631,5260.020294
,,,,,1572,4303.652968,4781.836631,5260.020294
,,,,,1573,4303.652968,4781.836631,5260.020294
,,,,,1574,4303.652968,4781.836631,5260.020294
,,,,,1575,4303.652968,4781.836631,5260.020294
,,,,,1576,4303.652968,4781.836631,5260.020294
,,,,,1577,4303.652968,4781.836631,5260.020294
,,,,,1578,4303.652968,4781.836631,5260.020294
,,,,,1579,4303.652968,4781.836631,5260.020294
,,,,,1580,4303.652968,4781.836631,5260.020294
,,,,,1581,4303.652968,4781.836631,5260.020294
,,,,,1582,4303.652968,4781.836631,5260.020294
,,,,,1583,4303.652968,4781.836631,5260.020294
,,,,,1584,4303.652968,4781.836631,5260.020294
,,,,,1585,4303.652968,4781.836631,5260.020294
,,,,,1586,4303.652968,4781.836631,5260.020294
,,,,,1587,4303.652968,4781.836631,5260.020294
,,,,,1588,4303.652968,4781.836631,5260.020294
,,,,,1589,4303.652968,4781.836631,5260.020294
,,,,,1590,4303.652968,4781.836631,5260.020294
,,,,,1591,4303.652968,4781.836631,5260.020294
,,,,,1592,4303.652968,4781.836631,5260.020294
,,,,,1593,4303.652968,4781.836631,5260.020294
,,,,,1594,4303.652968,4781.836631,5260.020294
,,,,,1595,4303.652968,4781.836631,5260.020294
,,,,,1596,4303.652968,4781.836631,5260.020294
,,,,,1597,4303.652968,4781.836631,5260.020294
,,,,,1598,4303.652968,4781.836631,5260.020294
,,,,,1599,4303.652968,4781.836631,5260.020294
,,,,,1600,4303.652968,4781.836631,5260.020294
,,,,,1601,4303.652968,4781.836631,5260.020294
,,,,,1602,4303.652968,4781.836631,5260.020294
,,,,,1603,4303.652968,4781.836631,5260.020294
,,,,,1604,4303.652968,4781.836631,5260.020294
,,,,,1605,4303.652968,4781.836631,5260.020294
,,,,,1606,4303.652968,4781.836631,5260.020294
,,,,,1607,4303.652968,4781.836631,5260.020294
,,,,,1608,4303.652968,4781.836631,5260.020294
,,,,,1609,4303.652968,4781.836631,5260.020294
,,,,,1610,4303.652968,4781.836631,5260.020294
,,,,,1611,4303.652968,4781.836631,5260.020294
,,,,,1612,4303.652968,4781.836631,5260.020294
,,,,,1613,4303.652968,4781.836631,5260.020294
,,,,,1614,4303.652968,4781.836631,5260.020294
,,,,,1615,4303.652968,4781.836631,5260.020294
,,,,,1616,4303.652968,4781.836631,5260.020294
,,,,,1617,4303.652968,4781.836631,5260.020294
,,,,,1618,4303.652968,4781.836631,5260.020294
,,,,,1619,4303.652968,4781.836631,5260.020294
,,,,,1620,4303.652968,4781.836631,5260.020294
,,,,,1621,4303.652968,4781.836631,5260.020294
,,,,,1622,4303.652968,4781.836631,5260.020294
,,,,,1623,4303.652968,4781.836631,5260.020294
,,,,,1624,4303.652968,4781.836631,5260.020294
,,,,,1625,4303.652968,4781.836631,5260.020294
,,,,,1626,4303.652968,4781.836631,5260.020294
,,,,,1627,4303.652968,4781.836631,5260.020294
,,,,,1628,4303.652968,4781.836631,5260.020294
,,,,,1629,4303.652968,4781.836631,5260.020294
,,,,,1630,4303.652968,4781.836631,5260.020294
,,,,,1631,4303.652968,4781.836631,5260.020294
,,,,,1632,4303.652968,4781.836631,5260.020294
,,,,,1633,4303.652968,4781.836631,5260.020294
,,,,,1634,4303.652968,4781.836631,5260.020294
,,,,,1635,4303.652968,4781.836631,5260.020294
,,,,,1636,4303.652968,4781.836631,5260.020294
,,,,,1637,4303.652968,4781.836631,5260.020294
,,,,,1638,4303.652968,4781.836631,5260.020294
,,,,,1639,4303.652968,4781.836631,5260.020294
,,,,,1640,4303.652968,4781.836631,5260.020294
,,,,,1641,4303.652968,4781.836631,5260.020294
,,,,,1642,4303.652968,4781.836631,5260.020294
,,,,,1643,4303.652968,4781.836631,5260.020294
,,,,,1644,4303.652968,4781.836631,5260.020294
,,,,,1645,4303.652968,4781.836631,5260.020294
,,,,,1646,4303.652968,4781.836631,5260.020294
,,,,,1647,4303.652968,4781.836631,5260.020294
,,,,,1648,4303.652968,4781.836631,5260.020294
,,,,,1649,4303.652968,4781.836631,5260.020294
,,,,,1650,4303.652968,4781.836631,5260.020294
,,,,,1651,4303.652968,4781.836631,5260.020294
,,,,,1652,4303.652968,4781.836631,5260.020294
,,,,,1653,4303.652968,4781.836631,5260.020294
,,,,,1654,4303.652968,4781.836631,5260.020294
,,,,,1655,4303.652968,4781.836631,5260.020294
,,,,,1656,4303.652968,4781.836631,5260.020294
,,,,,1657,4303.652968,4781.836631,5260.020294
,,,,,1658,4303.652968,4781.836631,5260.020294
,,,,,1659,4303.652968,4781.836631,5260.020294
,,,,,1660,4303.652968,4781.836631,5260.020294
,,,,,1661,4303.652968,4781.836631,5260.020294
,,,,,1662,4303.652968,4781.836631,5260.020294
,,,,,1663,4303.652968,4781.836631,5260.020294
,,,,,1664,4303.652968,4781.836631,5260.020294
,,,,,1665,4303.652968,4781.836631,5260.020294
,,,,,1666,4303.652968,4781.836631,5260.020294
,,,,,1667,4303.652968,4781.836631,5260.020294
,,,,,1668,4303.652968,4781.836631,5260.020294
,,,,,1669,4303.652968,4781.836631,5260.020294
,,,,,1670,4303.652968,4781.836631,5260.020294
,,,,,1671,4303.652968,4781.836631,5260.020294
,,,,,1672,4303.652968,4781.836631,5260.020294
,,,,,1673,4303.652968,4781.836631,5260.020294
,,,,,1674,4303.652968,4781.836631,5260.020294
,,,,,1675,4303.652968,4781.836631,5260.020294
,,,,,1676,4303.652968,4781.836631,5260.020294
,,,,,1677,4303.652968,4781.836631,5260.020294
,,,,,1678,4303.652968,4781.836631,5260.020294
,,,,,1679,4303.652968,4781.836631,5260.020294
,,,,,1680,4303.652968,4781.836631,5260.020294
,,,,,1681,4303.652968,4781.836631,5260.020294
,,,,,1682,4303.652968,4781.836631,5260.020294
,,,,,1683,4303.652968,4781.836631,5260.020294
,,,,,1684,4303.652968,4781.836631,5260.020294
,,,,,1685,4303.652968,4781.836631,5260.020294
,,,,,1686,4303.652968,4781.836631,5260.020294
,,,,,1687,4303.652968,4781.836631,5260.020294
,,,,,1688,4303.652968,4781.836631,5260.020294
,,,,,1689,4303.652968,4781.836631,5260.020294
,,,,,1690,4303.652968,4781.836631,5260.020294
,,,,,1691,4303.652968,4781.836631,5260.020294
,,,,,1692,4303.652968,4781.836631,5260.020294
,,,,,1693,4303.652968,4781.836631,5260.020294
,,,,,1694,4303.652968,4781.836631,5260.020294
,,,,,1695,4303.652968,4781.836631,5260.020294
,,,,,1696,4303.652968,4781.836631,5260.020294
,,,,,1697,4303.652968,4781.836631,5260.020294
,,,,,1698,4303.652968,4781.836631,5260.020294
,,,,,1699,4303.652968,4781.836631,5260.020294
,,,,,1700,4303.652968,4781.836631,5260.020294
,,,,,1701,4303.652968,4781.836631,5260.020294
,,,,,1702,4303.652968,4781.836631,5260.020294
,,,,,1703,4303.652968,4781.836631,5260.020294
,,,,,1704,4303.652968,4781.836631,5260.020294
,,,,,1705,4303.652968,4781.836631,5260.020294
,,,,,1706,4303.652968,4781.836631,5260.020294
,,,,,1707,4303.652968,4781.836631,5260.020294
,,,,,1708,4303.652968,4781.836631,5260.020294
,,,,,1709,4303.652968,4781.836631,5260.020294
,,,,,1710,4303.652968,4781.836631,5260.020294
,,,,,1711,4303.652968,4781.836631,5260.020294
,,,,,1712,4303.652968,4781.836631,5260.020294
,,,,,1713,4303.652968,4781.836631,5260.020294
,,,,,1714,4303.652968,4781.836631,5260.020294
,,,,,1715,4303.652968,4781.836631,5260.020294
,,,,,1716,4303.652968,4781.836631,5260.020294
,,,,,1717,4303.652968,4781.836631,5260.020294
,,,,,1718,4303.652968,4781.836631,5260.020294
,,,,,1719,4303.652968,4781.836631,5260.020294
,,,,,1720,4303.652968,4781.836631,5260.020294
,,,,,1721,4303.652968,4781.836631,5260.020294
,,,,,1722,4303.652968,4781.836631,5260.020294
,,,,,1723,4303.652968,4781.836631,5260.020294
,,,,,1724,4303.652968,4781.836631,5260.020294
,,,,,1725,4303.652968,4781.836631,5260.020294
,,,,,1726,4303.652968,4781.836631,5260.020294
,,,,,1727,4303.652968,4781.836631,5260.020294
,,,,,1728,4303.652968,4781.836631,5260.020294
,,,,,1729,4303.652968,4781.836631,5260.020294
,,,,,1730,4303.652968,4781.836631,5260.020294
,,,,,1731,4303.652968,4781.836631,5260.020294
,,,,,1732,4303.652968,4781.836631,5260.020294
,,,,,1733,4303.652968,4781.836631,5260.020294
,,,,,1734,4303.652968,4781.836631,5260.020294
,,,,,1735,4303.652968,4781.836631,5260.020294
,,,,,1736,4303.652968,4781.836631,5260.020294
,,,,,1737,4303.652968,4781.836631,5260.020294
,,,,,1738,4303.652968,4781.836631,5260.020294
,,,,,1739,4303.652968,4781.836631,5260.020294
,,,,,1740,4303.652968,4781.836631,5260.020294
,,,,,1741,4303.652968,4781.836631,5260.020294
,,,,,1742,4303.652968,4781.836631,5260.020294
,,,,,1743,4303.652968,4781.836631,5260.020294
,,,,,1744,4303.652968,4781.836631,5260.020294
,,,,,1745,4303.652968,4781.836631,5260.020294
,,,,,1746,4303.652968,4781.836631,5260.020294
,,,,,1747,4303.652968,4781.836631,5260.020294
,,,,,1748,4303.652968,4781.836631,5260.020294
,,,,,1749,4303.652968,4781.836631,5260.020294
,,,,,1750,4303.652968,4781.836631,5260.020294
,,,,,1751,4303.652968,4781.836631,5260.020294
,,,,,1752,4303.652968,4781.836631,5260.020294
,,,,,1753,4303.652968,4781.836631,5260.020294
,,,,,1754,4303.652968,4781.836631,5260.020294
,,,,,1755,4303.652968,4781.836631,5260.020294
,,,,,1756,4303.652968,4781.836631,5260.020294
,,,,,1757,4303.652968,4781.836631,5260.020294
,,,,,1758,4303.652968,4781.836631,5260.020294
,,,,,1759,4303.652968,4781.836631,5260.020294
,,,,,1760,4303.652968,4781.836631,5260.020294
,,,,,1761,4303.652968,4781.836631,5260.020294
,,,,,1762,4303.652968,4781.836631,5260.020294
,,,,,1763,4303.652968,4781.836631,5260.020294
,,,,,1764,4303.652968,4781.836631,5260.020294
,,,,,1765,4303.652968,4781.836631,5260.020294
,,,,,1766,4303.652968,4781.836631,5260.020294
,,,,,1767,4303.652968,4781.836631,5260.020294
,,,,,1768,4303.652968,4781.836631,5260.020294
,,,,,1769,4303.652968,4781.836631,5260.020294
,,,,,1770,4303.652968,4781.836631,5260.020294
,,,,,1771,4303.652968,4781.836631,5260.020294
,,,,,1772,4303.652968,4781.836631,5260.020294
,,,,,1773,4303.652968,4781.836631,5260.020294
,,,,,1774,4303.652968,4781.836631,5260.020294
,,,,,1775,4303.652968,4781.836631,5260.020294
,,,,,1776,4303.652968,4781.836631,5260.020294
,,,,,1777,4303.652968,4781.836631,5260.020294
,,,,,1778,4303.652968,4781.836631,5260.020294
,,,,,1779,4303.652968,4781.836631,5260.020294
,,,,,1780,4303.652968,4781.836631,5260.020294
,,,,,1781,4303.652968,4781.836631,5260.020294
,,,,,1782,4303.652968,4781.836631,5260.020294
,,,,,1783,4303.652968,4781.836631,5260.020294
,,,,,1784,4303.652968,4781.836631,5260.020294
,,,,,1785,4303.652968,4781.836631,5260.020294
,,,,,1786,4303.652968,4781.836631,5260.020294
,,,,,1787,4303.652968,4781.836631,5260.020294
,,,,,1788,4303.652968,4781.836631,5260.020294
,,,,,1789,4303.652968,4781.836631,5260.020294
,,,,,1790,4303.652968,4781.836631,5260.020294
,,,,,1791,4303.652968,4781.836631,5260.020294
,,,,,1792,4303.652968,4781.836631,5260.020294
,,,,,1793,4303.652968,4781.836631,5260.020294
,,,,,1794,4303.652968,4781.836631,5260.020294
,,,,,1795,4303.652968,4781.836631,5260.020294
,,,,,1796,4303.652968,4781.836631,5260.020294
,,,,,1797,4303.652968,4781.836631,5260.020294
,,,,,1798,4303.652968,4781.836631,5260.020294
,,,,,1799,4303.652968,4781.836631,5260.020294
,,,,,1800,4303.652968,4781.836631,5260.020294
,,,,,1801,4303.652968,4781.836631,5260.020294
,,,,,1802,4303.652968,4781.836631,5260.020294
,,,,,1803,4303.652968,4781.836631,5260.020294
,,,,,1804,4303.652968,4781.836631,5260.020294
,,,,,1805,4303.652968,4781.836631,5260.020294
,,,,,1806,4303.652968,4781.836631,5260.020294
,,,,,1807,4303.652968,4781.836631,5260.020294
,,,,,1808,4303.652968,4781.836631,5260.020294
,,,,,1809,4303.652968,4781.836631,5260.020294
,,,,,1810,4303.652968,4781.836631,5260.020294
,,,,,1811,4303.652968,4781.836631,5260.020294
,,,,,1812,4303.652968,4781.836631,5260.020294
,,,,,1813,4303.652968,4781.836631,5260.020294
,,,,,1814,4303.652968,4781.836631,5260.020294
,,,,,1815,4303.652968,4781.836631,5260.020294
,,,,,1816,4303.652968,4781.836631,5260.020294
,,,,,1817,4303.652968,4781.836631,5260.020294
,,,,,1818,4303.652968,4781.836631,5260.020294
,,,,,1819,4303.652968,4781.836631,5260.020294
,,,,,1820,4303.652968,4781.836631,5260.020294
,,,,,1821,4303.652968,4781.836631,5260.020294
,,,,,1822,4303.652968,4781.836631,5260.020294
,,,,,1823,4303.652968,4781.836631,5260.020294
,,,,,1824,4303.652968,4781.836631,5260.020294
,,,,,1825,4303.652968,4781.836631,5260.020294
,,,,,1826,4303.652968,4781.836631,5260.020294
,,,,,1827,4303.652968,4781.836631,5260.020294
,,,,,1828,4303.652968,4781.836631,5260.020294
,,,,,1829,4303.652968,4781.836631,5260.020294
,,,,,1830,4303.652968,4781.836631,5260.020294
,,,,,1831,4303.652968,4781.836631,5260.020294
,,,,,1832,4303.652968,4781.836631,5260.020294
,,,,,1833,4303.652968,4781.836631,5260.020294
,,,,,1834,4303.652968,4781.836631,5260.020294
,,,,,1835,4303.652968,4781.836631,5260.020294
,,,,,1836,4303.652968,4781.836631,5260.020294
,,,,,1837,4303.652968,4781.836631,5260.020294
,,,,,1838,4303.652968,4781.836631,5260.020294
,,,,,1839,4303.652968,4781.836631,5260.020294
,,,,,1840,4303.652968,4781.836631,5260.020294
,,,,,1841,4303.652968,4781.836631,5260.020294
,,,,,1842,4303.652968,4781.836631,5260.020294
,,,,,1843,4303.652968,4781.836631,5260.020294
,,,,,1844,4303.652968,4781.836631,5260.020294
,,,,,1845,4303.652968,4781.836631,5260.020294
,,,,,1846,4303.652968,4781.836631,5260.020294
,,,,,1847,4303.652968,4781.836631,5260.020294
,,,,,1848,4303.652968,4781.836631,5260.020294
,,,,,1849,4303.652968,4781.836631,5260.020294
,,,,,1850,4303.652968,4781.836631,5260.020294
,,,,,1851,4303.652968,4781.836631,5260.020294
,,,,,1852,4303.652968,4781.836631,5260.020294
,,,,,1853,4303.652968,4781.836631,5260.020294
,,,,,1854,4303.652968,4781.836631,5260.020294
,,,,,1855,4303.652968,4781.836631,5260.020294
,,,,,1856,4303.652968,4781.836631,5260.020294
,,,,,1857,4303.652968,4781.836631,5260.020294
,,,,,1858,4303.652968,4781.836631,5260.020294
,,,,,1859,4303.652968,4781.836631,5260.020294
,,,,,1860,4303.652968,4781.836631,5260.020294
,,,,,1861,4303.652968,4781.836631,5260.020294
,,,,,1862,4303.652968,4781.836631,5260.020294
,,,,,1863,4303.652968,4781.836631,5260.020294
,,,,,1864,4303.652968,4781.836631,5260.020294
,,,,,1865,4303.652968,4781.836631,5260.020294
,,,,,1866,4303.652968,4781.836631,5260.020294
,,,,,1867,4303.652968,4781.836631,5260.020294
,,,,,1868,4303.652968,4781.836631,5260.020294
,,,,,1869,4303.652968,4781.836631,5260.020294
,,,,,1870,4303.652968,4781.836631,5260.020294
,,,,,1871,4303.652968,4781.836631,5260.020294
,,,,,1872,4303.652968,4781.836631,5260.020294
,,,,,1873,4303.652968,4781.836631,5260.020294
,,,,,1874,4303.652968,4781.836631,5260.020294
,,,,,1875,4303.652968,4781.836631,5260.020294
,,,,,1876,4303.652968,4781.836631,5260.020294
,,,,,1877,4303.652968,4781.836631,5260.020294
,,,,,1878,4303.652968,4781.836631,5260.020294
,,,,,1879,4303.652968,4781.836631,5260.020294
,,,,,1880,4303.652968,4781.836631,5260.020294
,,,,,1881,4303.652968,4781.836631,5260.020294
,,,,,1882,4303.652968,4781.836631,5260.020294
,,,,,1883,4303.652968,4781.836631,5260.020294
,,,,,1884,4303.652968,4781.836631,5260.020294
,,,,,1885,4303.652968,4781.836631,5260.020294
,,,,,1886,4303.652968,4781.836631,5260.020294
,,,,,1887,4303.652968,4781.836631,5260.020294
,,,,,1888,4303.652968,4781.836631,5260.020294
,,,,,1889,4303.652968,4781.836631,5260.020294
,,,,,1890,4303.652968,4781.836631,5260.020294
,,,,,1891,4303.652968,4781.836631,5260.020294
,,,,,1892,4303.652968,4781.836631,5260.020294
,,,,,1893,4303.652968,4781.836631,5260.020294
,,,,,1894,4303.652968,4781.836631,5260.020294
