Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
t10,0.0,0.0,0.004019176383932709,0.0010473597709208045,0.0024693248252810806,0.0009248544989567559,0.0019294466936860023,0.01925215420464164,1.9997994851690055,15.999765771074427,0.0,0.0,0.0,0.0,0.0,0.002597986700577241,0.0010283448099994074,0.004663060134620298,0.010690336017870665,0.0046662651619610515,2.9997792517677624,1.9997655108803956,0.0,0.0,0.0,0.0,0.0,0.0034584152063807786,0.005602789244627436,0.0018854183244931904,0.0010177746428025063,0.0034267691893696177,0.029934299817838975,31.999838416693226,1.9998625383026065,0.0,0.0,0.0020624675184115985,0.004868958111778092,0.003146804858799831,0.0,0.00205266253230796,0.000840037327598719,0.0014214829484123644,0.0020096683520161285,0.0,0.0030049852112441267,0.0008107093838476022,0.0011974027509103723,0.001735688068677294,0.0,0.0034215438269632878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.00387658915639874,0.000999471533618564,0.0024036275117196096,0.0008852678409305057,0.0018869329397550102,0.018658384118224652,1.9997957039280376,15.999761144229181,0.0,0.0,0.0,0.0,0.0,0.0025381845759210467,0.0009981635834079708,0.004621795036211839,0.010492425689684651,0.00455577862769231,2.9997756966827422,1.9997617385629192,0.0,0.0,0.0,0.0,0.0,0.0032336207429842505,0.0052502250046424495,0.0017630852700642112,0.0009709379110489485,0.0032759894422966992,0.028782611668766556,31.99983481596596,1.99985983365125,0.0,0.0,0.0020179430182728727,0.004658384366778756,0.003048225178705725,0.0,0.002048986823156252,0.0008223606136874926,0.0013639794296237129,0.0019327778642001911,0.0,0.0029983963275051753,0.0008022544099739891,0.001167290521965939,0.0016865602067361938,0.0,0.003417351016334764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0037775309485998873,0.000964420713613011,0.0023528975948285693,0.0008563013851636818,0.0018601976969569967,0.018239652836242966,1.9997923501371837,15.999757042229659,0.0,0.0,0.0,0.0,0.0,0.002498279419615346,0.0009765748579775324,0.004594971247209367,0.010358128791072108,0.004476761766747483,2.999772547846026,1.9997583952227707,0.0,0.0,0.0,0.0,0.0,0.003069956150414337,0.005005624262662655,0.0016781945279891546,0.0009388822937145027,0.0031659290347381894,0.02785979336692472,31.999831192627067,1.9998571064446837,0.0,0.0,0.0019873687312719334,0.00449602535677385,0.0029868585302583123,0.0,0.0020452957729389792,0.0008109079253780056,0.001323942574749481,0.0018907796061435347,0.0,0.002992329976847184,0.0007972818442306142,0.001147009498672809,0.001666481785204139,0.0,0.0034136154936214406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0037078831422924685,0.000938132773862151,0.0023134302669308633,0.0008347665028091493,0.0018434012954555603,0.017943863307545056,1.9997893676059553,15.999753394327753,0.0,0.0,0.0,0.0,0.0,0.002472123227053439,0.0009611752537244951,0.004577545005210564,0.010268046106215204,0.004420749853264467,2.9997697564666135,1.9997554295528563,0.0,0.0,0.0,0.0,0.0,0.002945533060933392,0.004833748332820097,0.0016172235799699311,0.0009174413752698008,0.0030865121681526294,0.02711852438294913,31.999827578388384,1.999854361422068,0.0,0.0,0.001967323022111011,0.004368678952895635,0.0029259518382741267,0.0,0.002041593987912499,0.000803464412050425,0.0012957628971899085,0.0018457654639428597,0.0,0.0029867518459705416,0.0007942064599419094,0.001133490835563269,0.00163896311157875,0.0,0.003410287949603198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0036588273351148837,0.0009182803112846943,0.002282592121747267,0.0008186770548187716,0.0018329284879212765,0.017734901069670572,1.9997867124914155,15.99975014841429,0.0,0.0,0.0,0.0,0.0,0.0024552953595571784,0.0009502452651578838,0.004566241640981737,0.010207237815606347,0.004380993709541184,2.9997672838530516,1.9997528011052053,0.0,0.0,0.0,0.0,0.0,0.0028473403341289813,0.004710938749190036,0.0015720261987088827,0.00090357248381005,0.0030310000492707254,0.02652551638126171,31.999823953173838,1.999851597710265,0.0,0.0,0.001956407502233916,0.004268272075762374,0.002873727192216793,0.0,0.002037880105138498,0.0007986181120709163,0.0012758749918988603,0.0018082730637060881,0.0,0.0029816416711686304,0.0007926637108437125,0.0011245636110126416,0.0016162636875468816,0.0,0.0034073351953127916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0036244064869783306,0.0009032480201263407,0.00225843254550708,0.0008066444814117911,0.001826501358376825,0.017587538364191038,1.999784349571809,15.999747260330517,0.0,0.0,0.0,0.0,0.0,0.002444985228962967,0.0009425962617915044,0.004558919563468292,0.010166885600592002,0.004353305030422307,2.9997651001974575,1.999750478734257,0.0,0.0,0.0,0.0,0.0,0.0027693164522125616,0.004626940709219222,0.0015391802192327182,0.0008959710719607153,0.0029953964469239865,0.02605775138296164,31.99982034916834,1.9998488143770121,0.0,0.0,0.0019530102975091018,0.004190070356339488,0.0028498785981564043,0.0,0.002034150915042712,0.0007954582988195232,0.0012618700592112316,0.0017958878455141638,0.0,0.002976974724820241,0.0007919333482293326,0.0011187693509836034,0.0016156557741262725,0.0,0.0034047258426763856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0036004512885147487,0.0008918504523219403,0.002239475578578323,0.0007976441125738154,0.00182267709873453,0.01748413144869872,1.9997822510237881,15.999744700610494,0.0,0.0,0.0,0.0,0.0,0.0024397218766201026,0.0009375217968360976,0.0045541543848040406,0.010143069956835544,0.00433557579737328,2.999763180578883,1.999748435659811,0.0,0.0,0.0,0.0,0.0,0.0027073326549257736,0.004575480513185005,0.0015164425305377299,0.0008937910499991859,0.0029773408470030543,0.025696888628043715,31.99981671211106,1.9998460231110404,0.0,0.0,0.001956479387317557,0.0041308634651308004,0.0028205256085446478,0.0,0.0020304161668024396,0.0007934129226043281,0.0012520873149083132,0.0017732879981697074,0.0,0.0029727307479389562,0.0007914595046032953,0.0011155426680759845,0.0016026253803273311,0.0,0.0034024346632019423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0035841293752701883,0.0008832473197448196,0.002224622635080519,0.0007909570912663623,0.0018205781582238012,0.017412261204167657,1.9997803938052765,15.999742440607159,0.0,0.0,0.0,0.0,0.0,0.002438505465714408,0.0009344699798839414,0.004551086436804528,0.010133181357307388,0.0043258443682142956,2.9997615060299787,1.999746652220902,0.0,0.0,0.0,0.0,0.0,0.0026601507796839867,0.004553384145168229,0.001503932205138562,0.0008978149084286203,0.0029766661614145365,0.025433278872203504,31.999813168078276,1.999843274756949,0.0,0.0,0.0019713873139728163,0.004091205354788483,0.002797299869347691,0.0,0.0020267580827846863,0.0007920635241693522,0.001245377239945717,0.001753474585078764,0.0,0.0029689022946980622,0.0007917888536579315,0.001114202123329056,0.0015911607414457521,0.0,0.0034004556491829497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0035734647433753935,0.0008767463342139448,0.002213049145772517,0.0007859909002822873,0.0018192722549731201,0.01736329761061338,1.9997787610110815,15.999740457227253,0.0,0.0,0.0,0.0,0.0,0.0024396855427322025,0.0009327776454024034,0.00454908442609308,0.010131767419608041,0.004321207005187554,2.999760057735991,1.999745108222248,0.0,0.0,0.0,0.0,0.0,0.0026212469551249,0.004553482168026346,0.0014968224063362698,0.0009046843022357444,0.0029902502075015063,0.02525776220128037,31.999809380141922,1.9998403194290424,0.0,0.0,0.0019861939117731403,0.004061824616401962,0.0027983706680003847,0.0,0.0020228372678720388,0.0007910328722200324,0.0012406952599714378,0.0017544194789822203,0.0,0.0029654772811762457,0.0007944003699531946,0.0011140032484207988,0.0015986841344336712,0.0,0.003398757959977508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0035660430408540186,0.0008718716131205289,0.0022040385280550964,0.0007823210225156281,0.0018186773138235749,0.017328988375253106,1.9997773419338236,15.999738733863424,0.0,0.0,0.0,0.0,0.0,0.0024407939892347806,0.0009315855328033936,0.004547746531584648,0.010128967742639175,0.004316897560599644,2.9997588229108003,1.9997437912116982,0.0,0.0,0.0,0.0,0.0,0.002578140955393578,0.004541041568822497,0.0014849932472588943,0.0009077414160438476,0.0029950273078032516,0.025062218552569633,31.99980530546062,1.9998370945666002,0.0,0.0,0.001992908999351276,0.004021632099734365,0.0027812844152401294,0.0,0.0020186221449630263,0.0007902689901381844,0.0012375034354266368,0.001741743058964141,0.0,0.002962435309185467,0.0007979875791443526,0.0011138971179503459,0.0015905607612138432,0.0,0.0033973280331892324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0035607748193671684,0.0008682270837971026,0.002197070187140888,0.0007796117916302658,0.0018184125268298013,0.017305277133642414,1.999776127760793,15.999737257773415,0.0,0.0,0.0,0.0,0.0,0.0024417309342967125,0.0009307763098272344,0.004546888883992348,0.010125653460709734,0.004313053962587137,2.999757794517269,1.9997426950159507,0.0,0.0,0.0,0.0,0.0,0.002534251500818992,0.004519506999547233,0.001471382567379132,0.000909786142304131,0.0029943322799460175,0.024845129040342546,31.999801132673515,1.999833810827273,0.0,0.0,0.0019995303804582077,0.003976977917576844,0.002759465769019234,0.0,0.002014363807648063,0.0007897680144753965,0.0012353484186823475,0.0017297130624496088,0.0,0.002959777360626334,0.0008011478429539966,0.0011139478319476515,0.001582503617414457,0.0,0.0033961594364283294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0035567130380625444,0.000865474137308511,0.0021917432207607503,0.0007775734067423424,0.0018179672489592323,0.017287841933150697,1.9997751066933767,15.9997360154739,0.0,0.0,0.0,0.0,0.0,0.0024424154996753127,0.0009302202285060298,0.004546357066415816,0.010122603480167039,0.004309863110626138,2.999756963468675,1.999741809702559,0.0,0.0,0.0,0.0,0.0,0.0024870124235915137,0.0044872426134371785,0.0014544649499557403,0.0009097559645858817,0.002987916448640793,0.02459951944364386,31.999796790738042,1.9998303840588283,0.0,0.0,0.002000408886679559,0.003922911000033519,0.002752252559455224,0.0,0.002009942753156668,0.0007892929970186787,0.0012337004096224867,0.0017367181340153658,0.0,0.0029574974364498527,0.0008036233399218702,0.0011140407269417535,0.0015926574118847214,0.0,0.003395241997210539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0035536588400528033,0.00086347865170325,0.0021878107487567967,0.0007760993714760673,0.0018175598703388941,0.017275932952211984,1.9997742729053278,15.999734998789437,0.0,0.0,0.0,0.0,0.0,0.0024427451141380984,0.0009298019618120096,0.004546027661861855,0.010120376510491576,0.00430750275726091,2.9997563224510393,1.9997411270229797,0.0,0.0,0.0,0.0,0.0,0.0024355819659053284,0.004442705127744987,0.001433680138769081,0.0009073944189119616,0.0029753098220854134,0.024319567231158044,31.999792215280866,1.9998267714915616,0.0,0.0,0.001996618002568227,0.0038591894986451077,0.002726044070266008,0.0,0.0020053252072441885,0.0007890531530614744,0.0012325091813932122,0.001728441584125568,0.0,0.002955590012107297,0.000805105459687752,0.0011140961908645164,0.0015864196308293028,0.0,0.0033945660369462654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.003551595225072995,0.0008621720961946535,0.002185106292189035,0.0007751411645215596,0.0018173096452078529,0.017268387443647004,1.9997736188725306,15.99973421009387,0.0,0.0,0.0,0.0,0.0,0.0024426754547426243,0.000929483559331171,0.004545863888958079,0.010118774746708784,0.004305818617228164,2.9997558657411423,1.9997406406010918,0.0,0.0,0.0,0.0,0.0,0.0023786950852465252,0.004383818150369735,0.0014082129456673437,0.000902310558798562,0.0029556353409464944,0.02399651687491066,31.999787260199096,1.9998229353206605,0.0,0.0,0.0019879736151397365,0.003784269681595812,0.0026925265009965205,0.0,0.0020004859141522615,0.0007889432485726022,0.0012318061023187021,0.0017200069939151141,0.0,0.002954048619809269,0.0008060841849286778,0.0011141085844503713,0.0015796996673914901,0.0,0.003394129983348067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0035503361599293778,0.0008614618876573268,0.002183497797457768,0.000774622214308726,0.0018171742459861062,0.017264237303820592,1.9997731394029066,15.999733624930698,0.0,0.0,0.0,0.0,0.0,0.0024421238005022583,0.0009292089127280842,0.004545819095560854,0.010117812221371925,0.0043047751494202395,2.999755590101006,1.9997403469262383,0.0,0.0,0.0,0.0,0.0,0.0023154081848963757,0.00430798493721368,0.0013775818164865777,0.0008941866338365595,0.002927622039582695,0.023620099468274005,31.99978209727089,1.99981882299449,0.0,0.0,0.001973272922427014,0.0036958617193912496,0.0026713427276570736,0.0,0.0019953855722927853,0.0007889323822879495,0.0012314860308079826,0.0017300853689453525,0.0,0.0029528621557380905,0.0008065478955755238,0.0011140088276069826,0.001590760162858057,0.0,0.0033939299323187955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0035497639098441146,0.0008612896089753334,0.0021828929693101877,0.0007744925542279582,0.0018171345513141065,0.017263133696065743,1.9997728321151955,15.999733249967933,0.0,0.0,0.0,0.0,0.0,0.002441054685803444,0.0009289412835104125,0.004545876978424496,0.010117493388881123,0.004304301469028023,2.9997554932260804,1.9997402433643858,0.0,0.0,0.0,0.0,0.0,0.0022441295358898955,0.004211496678423066,0.0013407101409765097,0.0008822874960527441,0.002889484030366413,0.02317776588410228,31.99977654293329,1.9998143690276926,0.0,0.0,0.001951472524883772,0.0035911340002884786,0.0026282001621189877,0.0,0.001989973845221296,0.0007890453092970455,0.0012314870743941268,0.0017244187900073433,0.0,0.002952023999220737,0.0008063526036224894,0.0011137683551499813,0.001585129749403729,0.0,0.003393963502309092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.003549893471110382,0.0008616653141126416,0.0021832539531692176,0.000774763943639806,0.00181713646656115,0.017264675728197974,1.9997726967670977,15.999733085685838,0.0,0.0,0.0,0.0,0.0,0.002439424613330211,0.0009286982346324771,0.004546067959920616,0.010117008018879705,0.004303904369640665,2.999755575049043,1.9997403300048826,0.0,0.0,0.0,0.0,0.0,0.002161789688862392,0.00408759005845472,0.0012950006625198679,0.0008651203758426218,0.002838524282695729,0.022653106474955956,31.999770605077313,1.9998095900879693,0.0,0.0,0.0019202899713595392,0.003465918078860498,0.00257358187662517,0.0,0.001984290660690669,0.0007891993518660695,0.0012318423015295447,0.0017183161196840382,0.0,0.0029515400076912945,0.0008058402006550778,0.0011133893825162988,0.0015788425802229571,0.0,0.0033942376896345635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0035507398857274946,0.0008626009126975654,0.002184580957756739,0.0007754441318230306,0.0018171528461833717,0.017269007703805545,1.9997727345072804,15.99973313361628,0.0,0.0,0.0,0.0,0.0,0.0024371827010615885,0.0009284894912290077,0.004546423131452905,0.010115529915319303,0.004303141921696342,2.9997558375655338,1.9997406090103247,0.0,0.0,0.0,0.0,0.0,0.0020653897701063424,0.003930288335383554,0.0012383146882636847,0.0008417250196725161,0.002771061148701766,0.02202455202395099,31.99976416044067,1.9998043978930897,0.0,0.0,0.0018767827970955805,0.0033139657759893837,0.0025266682811511854,0.0,0.0019782763505384374,0.0007893927029582527,0.0012325374397646242,0.001730528913023201,0.0,0.002951410026262779,0.0008048408998227353,0.0011128426061908347,0.0015902685134975563,0.0,0.0033947554547527677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.003552443022846696,0.000864152944441289,0.002186922452052824,0.0007765772923387963,0.001817249354949947,0.017276851295522224,1.9997729502136132,15.999733398836003,0.0,0.0,0.0,0.0,0.0,0.002434300950077312,0.0009283431933679271,0.004547005109075375,0.010111885179957746,0.004301532327536597,2.999756285247084,1.9997410852106867,0.0,0.0,0.0,0.0,0.0,0.00195017431266171,0.0037311073985438078,0.0011671589415958431,0.0008108119471561114,0.002681715510310876,0.021262424558685673,31.999757138591995,1.9997986962644185,0.0,0.0,0.0018158672018298721,0.0031236767736941046,0.0024508039572676667,0.0,0.0019718882032698755,0.000789737639413106,0.0012336753662438027,0.0017270112570011912,0.0,0.0029516399451939867,0.0008029208612491698,0.0011121647367258816,0.0015851345168451047,0.0,0.003395522283381462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0035552501490525848,0.0008664436869181478,0.0021903670228589772,0.0007782664072318138,0.001817461619751925,0.017288704919215445,1.9997733492580883,15.999733888751,0.0,0.0,0.0,0.0,0.0,0.0024307281184788986,0.0009283411765445147,0.004547932536158247,0.010103664310723135,0.004298208745945594,2.9997569245632225,1.9997417652462093,0.0,0.0,0.0,0.0,0.0,0.00180779949418368,0.0034747236209890196,0.0010749048433872168,0.0007704579884657206,0.0025620384672755056,0.020322624080203296,31.99974933425538,1.9997923687491594,0.0,0.0,0.0017296988130275743,0.0028752806387006033,0.0023538679570945177,0.0,0.0019650945858841564,0.0007902378841595612,0.001235430753552814,0.001723244069320092,0.0,0.0029522458479080216,0.0008000945494973611,0.0011113716368817091,0.0015794669123817603,0.0,0.0033965516326451457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
