region,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE,SE,SE,SE,SE,SE,SE,SE,SE,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,MIDAT,NE,NE,NE,NE,NE,NE,NE
Var_OM_cost_in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StartCost,0.0,0.0,2.0302758900057524e7,3.200681923735955e8,192286.22810172045,1.5148473231865045e8,3.1825493749554582e7,4.747602397870763e6,24337.083273637843,26694.159434302794,0.0,0.0,0.0,0.0,0.0,6.2627519901411965e7,1.5162041590565926e8,8771.843323897654,95787.42087218835,1.6059988475898623e7,23702.55680863443,23491.360060448198,0.0,0.0,0.0,0.0,0.0,3.229295502527518e8,7.699304856621365e7,7.260089824796873e8,43823.73648362304,46439.62216873755,42658.291682436364,30601.910297751427,26409.93651423356,0.0,0.0,36249.16627158044,71763.74499971379,57414.2823574267,0.0,47662.528138807975,31299.24570801514,4.141957073181994e8,59790.60967460514,0.0,46004.94574033256,28314.592583075384,71595.30289700291,56069.84453289142,0.0,36347.27043579123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charge_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.838213138935178e10,0.0,0.0,0.0,0.0,4.803749674856712e10,0.0,0.0,0.0,0.0,2.0254424562702766e10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EnergyRevenue,3.3706574601065123e8,0.0,9.344948701331267e8,1.1069545987202145e10,3.3626239535123184e6,5.849778839457273e9,4.597681454838351e8,9.166792259443337e7,1.156639389721575e9,8.424862110465759e9,7.432980158197253e8,2.020960726544351e7,2.2483686375662896e8,1.7903876324717405e9,0.0,1.0903819286502273e9,5.906163364288505e9,43371.93805701541,1.0543477583879977e6,2.5575770773325208e8,1.7284047432575881e9,1.0712572550923445e9,7.02641350483621e8,1.9923902622604015e8,9.720812322702883e7,9.075525466016054e8,0.0,7.832161509439007e9,1.0834284198320363e9,1.2519743041417576e10,357803.28954927233,192840.72484302658,207993.91412774607,1.512743491011417e10,1.0033943218118917e9,1.7463087761465307e7,5.702425580905398e8,360598.9004448019,1.8307030065109693e6,235894.2988075052,1.6926721494996817e11,893934.4939574042,258275.18060966107,1.8794671898824493e10,355905.29162952496,1.4286654359389392e11,1.453408573862415e6,174084.87936654573,2.214440914950733e6,271726.7726589114,5.353012313841682e10,1.7825919856629854e6,1.0015740933688675e10,531167.8268469459,3.2121199007463837e6,198658.5325582016,1.5412948250781006e10,7.516529908337358e10,322274.6131927326,610700.0163113764,7.767108707209036e10,2.0244840891231453e9,2.1007375653604992e10,8.837076362620953e9,7.11774272243085e10,1.2649114389680273e10,4.74607038592207e6,3.2472541524386448e10,706748.450690857,193391.9406849593,66162.34414267521,107414.87335821759,5.584848817256677e10,225388.05383880384,9.552055405289224e8,1.1653312571719347e10,3.1515328318151426e9,1.7499555887391857e10,1.57106837778062e10,1.3941190041331486e10,2.5278355620297512e10,1.235541488004961e10,1.4825605631546923e10,3.1832343370386606e8,4.697558802012863e9,1.7352849822603688e9,1.2848105760116104e10,967387.1540691819,1.7967687826191494e10,7.054749328936597e9,1.3153159327466538e9,2.1885231591849027e9,1.2907963852870388e10,3.1004546570523276e9,432821.45973854396,2.3427107016554177e8,1.995150501442707e9
SubsidyRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReserveMarginRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EmissionsCost,0.0,0.0,3.918912028647515e8,4.835402704585859e9,1.899648425166543e6,2.5200141038188224e9,2.3912758430598256e8,4.531699176405822e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.674217412978868e8,2.6430665228475437e9,81340.54175560769,611224.0191688199,1.1547073863643637e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.590682385887109e9,4.889686502763876e8,5.422970409457889e9,286967.43806952593,193266.94573946937,183721.9394825313,0.0,0.0,0.0,0.0,22440.430063846718,798675.1949412376,184084.97114370187,0.0,0.0,15389.728171351124,8.051638873386846e9,240288.70895174885,0.0,0.0,10980.417673797587,944992.43805394,186686.36423345204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RegSubsidyRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3.3706574601065123e8,0.0,9.344948701331267e8,1.1069545987202145e10,3.3626239535123184e6,5.849778839457273e9,4.597681454838351e8,9.166792259443337e7,1.156639389721575e9,8.424862110465759e9,7.432980158197253e8,2.020960726544351e7,2.2483686375662896e8,1.7903876324717405e9,0.0,1.0903819286502273e9,5.906163364288505e9,43371.93805701541,1.0543477583879977e6,2.5575770773325208e8,1.7284047432575881e9,1.0712572550923445e9,7.02641350483621e8,1.9923902622604015e8,9.720812322702883e7,9.075525466016054e8,0.0,7.832161509439007e9,1.0834284198320363e9,1.2519743041417576e10,357803.28954927233,192840.72484302658,207993.91412774607,1.512743491011417e10,1.0033943218118917e9,1.7463087761465307e7,5.702425580905398e8,360598.9004448019,1.8307030065109693e6,235894.2988075052,1.6926721494996817e11,893934.4939574042,258275.18060966107,1.8794671898824493e10,355905.29162952496,1.4286654359389392e11,1.453408573862415e6,174084.87936654573,2.214440914950733e6,271726.7726589114,5.353012313841682e10,1.7825919856629854e6,1.0015740933688675e10,531167.8268469459,3.2121199007463837e6,198658.5325582016,1.5412948250781006e10,7.516529908337358e10,322274.6131927326,610700.0163113764,7.767108707209036e10,2.0244840891231453e9,2.1007375653604992e10,8.837076362620953e9,7.11774272243085e10,1.2649114389680273e10,4.74607038592207e6,3.2472541524386448e10,706748.450690857,193391.9406849593,66162.34414267521,107414.87335821759,5.584848817256677e10,225388.05383880384,9.552055405289224e8,1.1653312571719347e10,3.1515328318151426e9,1.7499555887391857e10,1.57106837778062e10,1.3941190041331486e10,2.5278355620297512e10,1.235541488004961e10,1.4825605631546923e10,3.1832343370386606e8,4.697558802012863e9,1.7352849822603688e9,1.2848105760116104e10,967387.1540691819,1.7967687826191494e10,7.054749328936597e9,1.3153159327466538e9,2.1885231591849027e9,1.2907963852870388e10,3.1004546570523276e9,432821.45973854396,2.3427107016554177e8,1.995150501442707e9
