Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t96,0.0,0.0,0.00023935218301647136,3.959532036086648e-5,0.0001291144781552941,4.403187227131744e-5,0.00023615898953514025,0.001473168016188371,1.0622332278521834e-6,1.2476912194026568e-6,0.0,0.0,0.0,0.0,0.0,0.00017200692897744336,4.631328948572431e-5,0.0006950141572111084,0.0012373206773759605,0.0004381127047013993,1.3502205049165399e-6,1.4495406071034048e-6,0.0,0.0,0.0,0.0,0.0,7.849072759478914e-5,0.00021033911703865728,5.344544246983108e-5,0.00011227086890121508,0.00029721916994511325,0.0016944572192030664,4.7248814058347786e-6,3.9749661175423305e-6,0.0,0.0,7.254818788575118e-5,6.600548486279354e-5,0.000201813413869699,0.0,7.24844816664793e-6,7.195068298161446e-5,6.056059812286945e-5,0.00016347901034120832,0.0,2.6356580163285016e-6,6.659970873255014e-5,4.2658913647512956e-5,0.00018185086286612152,0.0,2.6042821369727134e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815017594714449
t97,0.0,0.0,0.0002254809886671037,3.770451118447192e-5,0.00012317923860242068,4.150989982378099e-5,0.0002255525804155167,0.0014221124752246946,1.0409584295983326e-6,1.2241028824972695e-6,0.0,0.0,0.0,0.0,0.0,0.0001636458814294473,4.4240836070656165e-5,0.0006498617744962143,0.0011282215200444034,0.00041203780779140584,1.298480366544486e-6,1.3944318529631934e-6,0.0,0.0,0.0,0.0,0.0,6.814652687815771e-5,0.00018416879003594274,4.647802549173326e-5,9.447739138633341e-5,0.0002603955989587734,0.00148085776208417,4.244381515893468e-6,3.578275528799318e-6,0.0,0.0,6.867195847084296e-5,6.155038108203543e-5,0.00017793670133022473,0.0,6.769408454752631e-6,6.998831697241859e-5,5.9412741257550214e-5,0.0001472084658996973,0.0,2.6040227398910664e-6,6.507512829940525e-5,4.251966864927406e-5,0.00017259752462010704,0.0,2.530129134345305e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007497716686072067
t98,0.0,0.0,0.00020990828096468608,3.559591037520169e-5,0.0001167322569212334,3.873733829391277e-5,0.00021489761541196458,0.001371056637946915,1.0199998979402942e-6,1.2008566122607053e-6,0.0,0.0,0.0,0.0,0.0,0.0001554972170786139,4.227593076593206e-5,0.0006023728112392639,0.0010345417710561481,0.00038294509411522916,1.2505936985427374e-6,1.3433907446328569e-6,0.0,0.0,0.0,0.0,0.0,6.040632479045224e-5,0.0001640724815293568,4.1155979819841055e-5,8.028435732993289e-5,0.0002316419931102129,0.0013193694376775454,3.838106880781388e-6,3.2384723097186027e-6,0.0,0.0,6.581035833543844e-5,5.845072452711473e-5,0.00016656941250533882,0.0,6.3286288057480945e-6,6.752986407142868e-5,5.838903257606349e-5,0.0001388076959261531,0.0,2.573126448909903e-6,6.331313156924917e-5,4.219888855565539e-5,0.0001704387435855611,0.0,2.4605161267123537e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006956252981603692
t99,0.0,0.0,0.00019407394766111124,3.350412823341283e-5,0.00011021646118945517,3.598369763454346e-5,0.00020403062220949734,0.0013195601504067732,9.99701232503545e-7,1.1780207289701572e-6,0.0,0.0,0.0,0.0,0.0,0.00014723626637001315,4.025670484838143e-5,0.0005549268347690184,0.0009516429600768377,0.00035077689412141646,1.206015677153858e-6,1.295777269863483e-6,0.0,0.0,0.0,0.0,0.0,5.4172028694005006e-5,0.0001485736835959599,3.672628676840699e-5,6.924924697379049e-5,0.00020828890568764662,0.0011903069575067585,3.5040345952226905e-6,2.9548484726175884e-6,0.0,0.0,6.326031588557804e-5,5.568850838816584e-5,0.00016144478563274916,0.0,5.940585687685977e-6,6.352445671129393e-5,5.594963889878026e-5,0.00013451030459327444,0.0,2.5420222996419333e-6,6.0763674768979584e-5,4.135350683776198e-5,0.00016816509548610932,0.0,2.39344825869204e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006476200518172072
t100,0.0,0.0,0.00017806888398909073,3.132010642946524e-5,0.00010377579642373369,3.3184307697606224e-5,0.00019262967717986152,0.0012682204385039675,9.803341333700007e-7,1.1557761168053413e-6,0.0,0.0,0.0,0.0,0.0,0.0001383200642652716,3.803289018050076e-5,0.0005083200733782978,0.0008756966851106869,0.000316555417431988,1.1647106115480524e-6,1.2515733344956645e-6,0.0,0.0,0.0,0.0,0.0,4.889325138753707e-5,0.0001356795678631875,3.297437503798513e-5,6.0430222215870734e-5,0.00018859588674864856,0.001082843105197735,3.2267908476265805e-6,2.7178766127118996e-6,0.0,0.0,6.047980446422575e-5,5.2684125355384004e-5,0.0001426761197833007,0.0,5.601518249205943e-6,5.8422339687780234e-5,5.246483632008322e-5,0.00011815391684980213,0.0,2.510724394486739e-6,5.7352796517812755e-5,3.970469490869577e-5,0.000147312360324842,0.0,2.3288123022305945e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005983729859855841
t101,0.0,0.0,0.00016207395780873214,2.909226395734828e-5,9.737241534758327e-5,3.026573710900166e-5,0.00017983562637701185,0.0012172803525045634,9.617166173486448e-7,1.1342681710793254e-6,0.0,0.0,0.0,0.0,0.0,0.0001286264732163581,3.5448859688196055e-5,0.0004624833783734546,0.0008024089206425532,0.00028107004274963247,1.1262542066967206e-6,1.2103020074197523e-6,0.0,0.0,0.0,0.0,0.0,4.4182019916708946e-5,0.0001240728116147448,2.9651511755016952e-5,5.3138170922331e-5,0.0001712703835655478,0.0009906287154260297,2.9939117586906185e-6,2.5192161666654824e-6,0.0,0.0,5.708573785441165e-5,4.9179409589413735e-5,0.00013193837415026582,0.0,5.307569002031261e-6,5.257631902625178e-5,4.790665698358261e-5,0.00010836982760896627,0.0,2.480730991967935e-6,5.32610205861295e-5,3.6863859438074814e-5,0.00012883624436524214,0.0,2.2695906933689746e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055249226501924206
t102,0.0,0.0,0.00014416277607766544,2.657680110165127e-5,9.047947326940691e-5,2.711812195000286e-5,0.00015704865293684385,0.0011320221258823324,9.440649580142718e-7,1.1134733696525718e-6,0.0,0.0,0.0,0.0,0.0,0.00011623694830019854,3.225739343729173e-5,0.00041612806341788237,0.0007176825277205141,0.00024381739733230276,1.0902756763591378e-6,1.1720580687743962e-6,0.0,0.0,0.0,0.0,0.0,3.9745012446419566e-5,0.0001129845170748936,2.652398292661714e-5,4.658593337231276e-5,0.0001548796640624407,0.0009065803727227965,2.7939309091587884e-6,2.3496110009284663e-6,0.0,0.0,5.283624606348376e-5,4.540754769327511e-5,0.00012475235182620053,0.0,5.046329655135973e-6,4.5932261050643694e-5,4.219484608542107e-5,0.00010124975533004812,0.0,2.4595130356744084e-6,4.8118747021414185e-5,3.3089903289606926e-5,0.00011086436789652392,0.0,2.2145619016405053e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005014459608863528
t103,0.0,0.0,0.00016345640888872467,3.0720018131984626e-5,9.633032711649635e-5,3.07987873673491e-5,0.00017355238451675236,0.0012437920314020622,9.681468559176544e-7,1.1418722743731473e-6,0.0,0.0,0.0,0.0,0.0,0.0001356113682820389,3.725235905059867e-5,0.0004443902396736922,0.0007910479371741116,0.00026984457474742884,1.0953324608319358e-6,1.1771316657905057e-6,0.0,0.0,0.0,0.0,0.0,4.044285580291007e-5,0.00011622530700501275,2.6414740252692557e-5,4.555713195836715e-5,0.0001520457161641126,0.0009010990806987623,2.689389110754835e-6,2.2591289140079153e-6,0.0,0.0,5.3912386352064505e-5,4.818523275255003e-5,0.00011978783805694994,0.0,4.909207315053243e-6,5.2088706896586494e-5,5.176267538859681e-5,0.0001043753561050354,0.0,2.528765256338911e-6,5.5147432331266075e-5,4.171056246181725e-5,0.00011562775910036917,0.0,2.2285719106499725e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00536017676344205
t104,0.0,0.0,0.0001908518935755481,3.6524027411971826e-5,0.00010481441795503712,3.600476771649181e-5,0.0001973103360854401,0.0013853828420952727,9.992406861646663e-7,1.17895173507828e-6,0.0,0.0,0.0,0.0,0.0,0.00015729857966406945,4.3270068021715936e-5,0.0004679567755483067,0.0008436075635937454,0.00028482205916803723,1.1002727614318954e-6,1.1821287092359962e-6,0.0,0.0,0.0,0.0,0.0,4.53862049558498e-5,0.00013008495494122688,2.9838480017887148e-5,4.8820410039576034e-5,0.0001627660766916361,0.0009547386484489314,2.669567895788446e-6,2.2383196012559853e-6,0.0,0.0,6.137503516116637e-5,5.916715639593085e-5,0.00012790868905136063,0.0,4.881016848935174e-6,6.0823517540812435e-5,6.685284482489619e-5,0.00011603135063691611,0.0,2.6113484569529725e-6,6.240295133046889e-5,5.3930554010823633e-5,0.0001247433934572197,0.0,2.243953271825618e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005871818398307008
t105,0.0,0.0,0.00022295352997279166,4.382062450503897e-5,0.00011378780754655529,4.233612919740633e-5,0.00021883870665503772,0.0015242063902835066,1.0324777301201166e-6,1.2185258043971099e-6,0.0,0.0,0.0,0.0,0.0,0.00018307289136937043,5.0674816049440556e-5,0.0004873873715827641,0.0008924774158865821,0.00029767481665531656,1.1053629234500186e-6,1.1873906916213597e-6,0.0,0.0,0.0,0.0,0.0,5.139109645756713e-5,0.00014541816647786168,3.3592759704284906e-5,5.1685172381836586e-5,0.00017259259543509205,0.0010024254278029668,2.650623847501928e-6,2.220032971660911e-6,0.0,0.0,6.960163402464409e-5,7.274901249982952e-5,0.0001397645654008469,0.0,4.8557165436780375e-6,6.983188221056089e-5,8.82670176093902e-5,0.0001324016888159207,0.0,2.700524530050995e-6,6.950359332884838e-5,7.194684414133815e-5,0.0001376100600101213,0.0,2.2600384263425984e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006405242709473743
t106,0.0,0.0,0.00026162599336083996,5.319142696289748e-5,0.00012355596869074932,5.032731681548126e-5,0.00023804612952112611,0.0016678179528100778,1.068074721113093e-6,1.2608867958817693e-6,0.0,0.0,0.0,0.0,0.0,0.0002136652692120008,5.972617418570636e-5,0.0005032883089443342,0.0009405137231862574,0.00030987941992642175,1.1104331304365323e-6,1.1926715156708426e-6,0.0,0.0,0.0,0.0,0.0,5.885604219346851e-5,0.00016244033704353888,3.804937611552702e-5,5.418588233909992e-5,0.00018127778500019365,0.0010480924275079748,2.6390723760025106e-6,2.210611259601808e-6,0.0,0.0,7.674685121547702e-5,8.84720483698633e-5,0.0001380141059393881,0.0,4.838761563036819e-6,7.859374798691995e-5,0.0001172626914731129,0.00013701336107082605,0.0,2.79701738038024e-6,7.560670181009728e-5,9.663920737252264e-5,0.00013724933398294345,0.0,2.2753810566988117e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006929530492835668
t107,0.0,0.0,0.0003088119222605908,6.514820821309993e-5,0.00013448392848354395,6.0605279989410414e-5,0.0002557504341201712,0.0018229609494565546,1.1061432178213304e-6,1.3065036903109227e-6,0.0,0.0,0.0,0.0,0.0,0.0002486339743326253,7.032820202267667e-5,0.0005166074377847013,0.0009886438910825667,0.0003219101744421102,1.1156162767817088e-6,1.1981557476094568e-6,0.0,0.0,0.0,0.0,0.0,6.840195494574596e-5,0.0001811747251994068,4.350154890372604e-5,5.656060703556128e-5,0.00018860548557467427,0.0010932759878302283,2.616073357749374e-6,2.1918564679765425e-6,0.0,0.0,8.166001711605513e-5,0.0001003832318340004,0.00014418892471014617,0.0,4.8074101058220265e-6,8.511560184085729e-5,0.00013351776158020942,0.0001508984621702478,0.0,2.902648695744354e-6,7.961877382895988e-5,0.00010868239772066758,0.00014443561225249628,0.0,2.291802241795347e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007473441704532645
t108,0.0,0.0,0.0003649240920858896,7.9560876019424e-5,0.00014713133902499612,7.327212218649318e-5,0.0002739583696806647,0.002002332492459551,1.147136331036228e-6,1.3556296083351557e-6,0.0,0.0,0.0,0.0,0.0,0.00028314807346606564,8.053719233579888e-5,0.0005284773157853598,0.0010372519302069708,0.00033405316384534664,1.1207964785297175e-6,1.2036504815743803e-6,0.0,0.0,0.0,0.0,0.0,8.182766898207702e-5,0.0002007526876527718,5.140029198006168e-5,5.978570375804531e-5,0.00019893423977147996,0.001134365742312187,2.642320946955693e-6,2.207639495538135e-6,0.0,0.0,8.756510267080379e-5,0.0001101752605963265,0.000157262294051885,0.0,4.8173996780915945e-6,9.213645787111139e-5,0.00015575080526982255,0.0001721979183351885,0.0,3.0144759033023895e-6,8.256036637057916e-5,0.00011865249092035481,0.00015650535237630983,0.0,2.3079021076649506e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008084336301046591
t109,0.0,0.0,0.00042683554166059873,9.618563999844827e-5,0.0001622878347343408,8.74752340406191e-5,0.00029618107920250487,0.0022293970334451058,1.1905733131347328e-6,1.4081321966265014e-6,0.0,0.0,0.0,0.0,0.0,0.00029909985984139843,8.451591024595267e-5,0.0005395656530313792,0.001086712258412916,0.0003465258146274098,1.1251901292888506e-6,1.2080704466556826e-6,0.0,0.0,0.0,0.0,0.0,0.00012192571327871477,0.00030611634538691345,8.094030260289497e-5,8.116437841557435e-5,0.00026154497927227194,0.0014057053787507442,2.7007617734485118e-6,2.2574591356143476e-6,0.0,0.0,0.00011354444059089567,0.0001576557487090495,0.0001791450075272805,0.0,4.9036899450382186e-6,0.00010121792766087992,0.00019010823043935562,0.00017991293309306395,0.0,3.131804027031652e-6,8.525260284835738e-5,0.00012807820673787845,0.00015382659482100314,0.0,2.321749470300653e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922116807981269
t110,0.0,0.0,0.0005236617952890822,0.00012330630068999984,0.00018139846907973226,0.00011005721389463835,0.00032899781171577303,0.0025511382168077225,1.23705475409087e-6,1.4651268150106024e-6,0.0,0.0,0.0,0.0,0.0,0.00031685325470324344,8.903902737072602e-5,0.0005506048442651362,0.0011385951973835406,0.0003599776376416624,1.1297319950186373e-6,1.21264051966427e-6,0.0,0.0,0.0,0.0,0.0,0.0001354443800493838,0.0003182881731323245,8.636530454387405e-5,8.253479083720537e-5,0.0002655889879467084,0.0014541599915358391,2.6603733714398405e-6,2.2190770970215226e-6,0.0,0.0,0.00011003045739243323,0.00016294628172200748,0.00018386826806721777,0.0,4.8714604031702455e-6,0.00011478449278324981,0.00025390440627932675,0.0002035576950775363,0.0,3.2572761748065637e-6,8.785761169077125e-5,0.00013820125179789776,0.00016039890120517563,0.0,2.3371125414167102e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010051950616573848
t111,0.0,0.0,0.0007076960594718838,0.00017762577580256484,0.00020698892957162022,0.00015321527773567712,0.0003862014830446032,0.003074658883217056,1.2856012378847614e-6,1.524760530258802e-6,0.0,0.0,0.0,0.0,0.0,0.0003358433626024118,9.379843354474332e-5,0.0005623153155326582,0.0011909547424882104,0.0003734614774136433,1.1340614777016323e-6,1.2170377368864306e-6,0.0,0.0,0.0,0.0,0.0,0.0001603472241558702,0.00035934293354246026,9.962354986047875e-5,8.841863359592874e-5,0.00028017751814617776,0.001548129795041709,2.6428051238350406e-6,2.202311633463602e-6,0.0,0.0,0.00011195919083848858,0.0001769609996797517,0.00020087311530748184,0.0,4.858841767435897e-6,0.00013786734624294272,0.0004240947668841968,0.00024275305615196484,0.0,3.3884021217223963e-6,9.039693352899776e-5,0.0001494063487529883,0.00017241729797621568,0.0,2.3514352775631566e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011526133707037476
t112,0.0,0.0,0.0008790173020257207,0.00023630392606119292,0.00022448536626831444,0.00019625000917269098,0.0004253108721044654,0.0034368380085277707,1.3323705020955041e-6,1.582527610579545e-6,0.0,0.0,0.0,0.0,0.0,0.00035657823300250637,9.889680435151922e-5,0.0005755515170834982,0.0012449556498368894,0.0003873009693708584,1.1381973833532923e-6,1.2212297904488278e-6,0.0,0.0,0.0,0.0,0.0,0.00045308816766147773,0.0010610184106817691,0.00036540734214341467,0.00016035119299234043,0.00043876520676240405,0.002132762897688861,2.748397263894437e-6,2.2902862482103954e-6,0.0,0.0,0.00016662836466681318,0.0003607865456220677,0.00024613220526296096,0.0,4.973094244524377e-6,0.00015354787476135789,0.0006611617696784743,0.0002489916346411519,0.0,3.51844739435481e-6,9.327365735827963e-5,0.0001631751888352194,0.00016830288410635865,0.0,2.3649844033528304e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014956051535509192
t113,0.0,0.0,0.0012973557910852588,0.00039825377137764177,0.0002489435511796426,0.0003014342998756546,0.0005166622023869199,0.00415537929828114,1.3797049713918493e-6,1.6407841488100184e-6,0.0,0.0,0.0,0.0,0.0,0.00037987154056514494,0.00010455785264111554,0.0005915543502044446,0.0013030879559211526,0.000402127479793022,1.1422878073131788e-6,1.2254232163639532e-6,0.0,0.0,0.0,0.0,0.0,0.000907557033378829,0.00168014618267784,0.0007053019973357885,0.00019687932820204438,0.0004955777825350255,0.0023404452242778086,2.720842506781647e-6,2.2660579379435265e-6,0.0,0.0,0.00017151200590029075,0.00043500405637828356,0.00026601388379918596,0.0,4.951834888380884e-6,0.00018834441236486056,0.010351393715024047,0.00028261190117996577,0.0,3.647949142393638e-6,9.704164708471554e-5,0.00018244008881665344,0.00017506505629172415,0.0,2.3786555728418215e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02819591594875042
